I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-53, -117, -63, 85, 4, -90, 73, 48, 73, 590, -4, 161, 
-53, -117, -63, 85, 4, -90, 73, 58, 78, 590, 0, 156, 
-53, -117, -63, 85, 4, -90, 73, 58, 78, 590, 0, 156, 
-63, -117, -53, 90, -4, -85, 78, 58, 78, 600, 9, 156, 
-63, -117, -53, 90, -4, -85, 78, 63, 78, 600, 9, 161, 
-63, -117, -53, 90, -4, -85, 73, 63, 78, 605, 4, 161, 
-68, -126, -58, 97, -4, -92, 73, 63, 78, 605, 0, 161, 
-58, -117, -58, 87, 0, -87, 78, 68, 87, 595, 0, 161, 
-53, -107, -53, 80, 0, -80, 82, 68, 92, 595, 4, 165, 
-53, -107, -53, 80, 0, -80, 82, 73, 92, 595, 4, 170, 
-53, -107, -53, 80, 0, -80, 82, 73, 102, 595, 0, 170, 
-53, -107, -53, 80, 0, -80, 82, 82, 102, 600, -9, 165, 
-53, -97, -43, 75, -4, -70, 82, 87, 107, 600, -4, 165, 
-53, -107, -53, 80, 0, -80, 87, 87, 107, 600, 0, 165, 
-48, -107, -58, 78, 4, -82, 87, 97, 107, 605, 0, 165, 
-39, -102, -63, 70, 12, -82, 92, 92, 122, 614, 0, 165, 
-39, -97, -58, 68, 9, -78, 97, 92, 122, 614, 0, 165, 
-39, -92, -53, 65, 7, -73, 97, 92, 126, 619, 4, 165, 
-39, -82, -43, 61, 2, -63, 97, 102, 126, 619, 9, 165, 
-48, -82, -34, 65, -7, -58, 87, 102, 131, 605, 9, 165, 
-48, -82, -34, 65, -7, -58, 87, 102, 131, 605, 4, 170, 
-48, -78, -29, 63, -9, -53, 97, 107, 136, 610, 4, 175, 
-43, -78, -34, 61, -4, -56, 97, 112, 141, 619, 4, 180, 
-43, -82, -39, 63, -2, -61, 97, 122, 146, 629, 4, 170, 
-48, -82, -34, 65, -7, -58, 97, 122, 146, 624, 4, 165, 
-48, -82, -34, 65, -7, -58, 97, 126, 146, 624, 4, 165, 
-48, -82, -34, 65, -7, -58, 102, 131, 151, 619, 4, 165, 
-43, -78, -34, 61, -4, -56, 102, 122, 161, 610, 4, 175, 
-43, -78, -34, 61, -4, -56, 107, 126, 161, 610, 4, 175, 
-43, -78, -34, 61, -4, -56, 107, 126, 165, 614, 9, 175, 
-43, -68, -24, 56, -9, -46, 112, 141, 170, 624, 9, 175, 
-43, -68, -24, 56, -9, -46, 122, 141, 170, 614, 4, 180, 
-43, -68, -24, 56, -9, -46, 122, 141, 165, 614, 0, 180, 
-48, -73, -24, 61, -12, -48, 126, 146, 165, 614, -4, 180, 
-48, -73, -24, 61, -12, -48, 131, 151, 165, 614, -9, 180, 
-43, -58, -14, 51, -14, -36, 136, 156, 180, 619, 9, 180, 
-43, -58, -14, 51, -14, -36, 136, 161, 180, 619, 14, 180, 
-43, -58, -14, 51, -14, -36, 136, 165, 180, 619, 19, 185, 
-43, -58, -14, 51, -14, -36, 141, 165, 185, 624, 24, 190, 
-43, -53, -9, 48, -17, -31, 136, 161, 195, 624, 24, 180, 
-43, -43, 0, 43, -21, -21, 146, 170, 204, 639, 24, 180, 
-43, -43, 0, 43, -21, -21, 146, 175, 204, 639, 24, 185, 
-43, -39, 4, 41, -24, -17, 146, 180, 209, 639, 29, 185, 
-53, -39, 14, 46, -34, -12, 151, 185, 224, 634, 24, 175, 
-53, -39, 14, 46, -34, -12, 156, 190, 224, 634, 19, 175, 
-53, -34, 19, 43, -36, -7, 165, 195, 229, 629, 14, 175, 
-53, -34, 19, 43, -36, -7, 165, 200, 234, 619, 9, 170, 
-53, -39, 14, 46, -34, -12, 165, 200, 239, 614, 9, 165, 
-63, -39, 24, 51, -43, -7, 180, 209, 244, 614, 9, 165, 
-63, -34, 29, 48, -46, -2, 185, 214, 253, 619, 9, 175, 
-53, -34, 19, 43, -36, -7, 185, 219, 258, 629, 9, 185, 
-53, -34, 19, 43, -36, -7, 190, 219, 253, 619, 4, 185, 
-58, -29, 29, 43, -43, 0, 200, 224, 258, 619, 4, 185, 
-58, -19, 39, 39, -48, 9, 204, 229, 263, 619, 4, 180, 
-53, -19, 34, 36, -43, 7, 209, 239, 273, 619, 9, 180, 
-43, -4, 39, 24, -41, 17, 214, 244, 283, 629, 14, 185, 
-39, 4, 43, 17, -41, 24, 219, 248, 287, 624, 14, 185, 
-39, 19, 58, 9, -48, 39, 224, 258, 292, 624, 14, 185, 
-39, 24, 63, 7, -51, 43, 224, 273, 297, 624, 14, 190, 
-34, 19, 53, 7, -43, 36, 234, 273, 307, 614, 14, 200, 
-34, 19, 53, 7, -43, 36, 239, 278, 317, 614, 14, 195, 
-34, 29, 63, 2, -48, 46, 248, 287, 331, 624, 14, 190, 
-29, 34, 63, -2, -46, 48, 248, 302, 341, 629, 14, 190, 
-39, 34, 73, 2, -56, 53, 239, 292, 341, 619, 19, 185, 
-43, 34, 78, 4, -61, 56, 244, 297, 341, 619, 19, 190, 
-43, 34, 78, 4, -61, 56, 244, 307, 341, 619, 19, 190, 
-43, 48, 92, -2, -68, 70, 253, 322, 346, 619, 14, 190, 
-43, 43, 87, 0, -65, 65, 253, 317, 346, 610, 4, 185, 
-43, 43, 87, 0, -65, 65, 253, 322, 346, 605, 9, 185, 
-43, 39, 82, 2, -63, 61, 253, 336, 351, 600, 9, 190, 
-43, 34, 78, 4, -61, 56, 253, 351, 356, 595, 9, 195, 
-34, 48, 82, -7, -58, 65, 253, 351, 361, 590, 9, 185, 
-29, 53, 82, -12, -56, 68, 253, 356, 366, 590, 4, 190, 
-29, 53, 82, -12, -56, 68, 253, 356, 366, 590, 0, 195, 
-29, 58, 87, -14, -58, 73, 253, 356, 375, 590, 0, 195, 
-14, 73, 87, -29, -51, 80, 248, 351, 366, 580, -9, 185, 
-14, 78, 92, -31, -53, 85, 244, 356, 375, 585, -9, 185, 
-14, 92, 107, -39, -61, 100, 239, 366, 380, 585, 0, 195, 
-9, 102, 112, -46, -61, 107, 234, 370, 385, 590, 0, 195, 
-9, 92, 102, -41, -56, 97, 239, 375, 390, 585, 9, 195, 
-4, 107, 112, -51, -58, 109, 229, 380, 390, 590, 9, 204, 
0, 112, 112, -56, -56, 112, 224, 380, 395, 590, 9, 204, 
4, 112, 107, -58, -51, 109, 219, 380, 395, 595, 14, 204, 
4, 112, 107, -58, -51, 109, 195, 380, 385, 585, 14, 204, 
14, 122, 107, -68, -46, 114, 195, 385, 390, 585, 24, 204, 
19, 122, 102, -70, -41, 112, 185, 390, 400, 595, 29, 204, 
19, 122, 102, -70, -41, 112, 175, 390, 400, 605, 34, 200, 
29, 126, 97, -78, -34, 112, 175, 400, 405, 614, 53, 209, 
34, 126, 92, -80, -29, 109, 161, 395, 409, 605, 53, 209, 
34, 126, 92, -80, -29, 109, 151, 390, 409, 605, 53, 214, 
34, 126, 92, -80, -29, 109, 141, 385, 405, 605, 53, 214, 
39, 131, 92, -85, -26, 112, 141, 380, 395, 610, 53, 214, 
48, 131, 82, -90, -17, 107, 131, 370, 390, 610, 53, 214, 
48, 126, 78, -87, -14, 102, 122, 361, 380, 600, 48, 214, 
48, 117, 68, -82, -9, 92, 107, 341, 370, 600, 43, 214, 
34, 107, 73, -70, -19, 90, 87, 326, 361, 585, 43, 195, 
34, 92, 58, -63, -12, 75, 82, 312, 351, 580, 39, 195, 
34, 92, 58, -63, -12, 75, 73, 297, 336, 566, 34, 195, 
34, 87, 53, -61, -9, 70, 63, 287, 322, 561, 29, 190, 
24, 82, 58, -53, -17, 70, 58, 278, 307, 556, 39, 185, 
24, 68, 43, -46, -9, 56, 48, 253, 283, 551, 34, 180, 
14, 63, 48, -39, -17, 56, 39, 229, 263, 546, 24, 180, 
14, 53, 39, -34, -12, 46, 34, 200, 239, 531, 19, 170, 
19, 63, 43, -41, -12, 53, 24, 195, 239, 527, 19, 180, 
14, 48, 34, -31, -9, 41, 24, 180, 229, 517, 14, 175, 
9, 43, 34, -26, -12, 39, 14, 165, 214, 507, 4, 170, 
14, 34, 19, -24, -2, 26, 14, 156, 200, 507, 0, 165, 
24, 34, 9, -29, 7, 21, 19, 146, 170, 492, 4, 151, 
24, 24, 0, -24, 12, 12, 14, 126, 146, 483, 4, 146, 
24, 24, 0, -24, 12, 12, 14, 112, 136, 483, 4, 141, 
24, 24, 0, -24, 12, 12, 9, 92, 126, 473, 4, 141, 
14, 9, -4, -12, 9, 2, 9, 82, 102, 463, -4, 146, 
14, 9, -4, -12, 9, 2, 4, 63, 92, 458, -9, 141, 
9, 0, -9, -4, 9, -4, 4, 53, 78, 444, -14, 141, 
4, -4, -9, 0, 7, -7, 4, 48, 73, 439, -14, 141, 
9, -4, -14, -2, 12, -9, 4, 48, 63, 448, -4, 136, 
9, -9, -19, 0, 14, -14, 4, 29, 53, 448, 0, 136, 
4, -14, -19, 4, 12, -17, 4, 19, 43, 444, 0, 131, 
0, -19, -19, 9, 9, -19, 0, 9, 34, 444, 4, 131, 
-14, -34, -19, 24, 2, -26, -14, 0, 14, 439, 4, 122, 
-14, -39, -24, 26, 4, -31, -14, -9, 9, 444, 4, 122, 
-14, -39, -24, 26, 4, -31, -14, -14, 9, 439, 4, 122, 
-19, -39, -19, 29, 0, -29, -9, -19, 4, 424, 4, 122, 
-19, -29, -9, 24, -4, -19, -9, -29, 9, 414, 4, 122, 
-19, -29, -9, 24, -4, -19, -9, -43, 4, 409, -4, 122, 
-19, -29, -9, 24, -4, -19, -9, -43, 4, 409, -14, 122, 
-19, -29, -9, 24, -4, -19, -9, -48, 0, 405, -19, 117, 
-19, -29, -9, 24, -4, -19, 0, -53, -9, 395, -19, 107, 
-24, -34, -9, 29, -7, -21, -4, -58, -14, 390, -19, 107, 
-24, -34, -9, 29, -7, -21, -4, -63, -14, 385, -19, 107, 
-24, -34, -9, 29, -7, -21, 0, -63, -14, 380, -19, 107, 
-24, -34, -9, 29, -7, -21, -9, -68, -14, 370, -19, 107, 
-34, -39, -4, 36, -14, -21, -14, -68, -14, 370, -19, 107, 
-34, -43, -9, 39, -12, -26, -14, -73, -14, 370, -19, 107, 
-34, -43, -9, 39, -12, -26, -19, -73, -14, 370, -14, 107, 
-39, -48, -9, 43, -14, -29, -19, -73, -14, 366, -19, 107, 
-39, -48, -9, 43, -14, -29, -14, -78, -14, 361, -14, 107, 
-43, -48, -4, 46, -19, -26, -14, -78, -14, 366, -14, 107, 
-43, -48, -4, 46, -19, -26, -14, -78, -14, 375, -14, 107, 
-39, -53, -14, 46, -12, -34, -24, -78, -24, 366, -9, 107, 
-34, -39, -4, 36, -14, -21, -24, -78, -24, 361, -9, 107, 
-29, -34, -4, 31, -12, -19, -24, -78, -24, 356, -4, 107, 
-19, -29, -9, 24, -4, -19, -24, -78, -19, 346, -4, 107, 
-19, -34, -14, 26, -2, -24, -9, -78, -14, 341, 4, 97, 
-29, -39, -9, 34, -9, -24, -9, -78, -19, 326, 0, 97, 
-29, -39, -9, 34, -9, -24, -4, -78, -14, 326, -9, 97, 
-29, -34, -4, 31, -12, -19, 4, -78, -4, 326, -24, 97, 
-39, -43, -4, 41, -17, -24, -4, -68, -4, 322, -24, 97, 
-39, -48, -9, 43, -14, -29, -4, -73, -9, 317, -24, 97, 
-43, -63, -19, 53, -12, -41, -4, -78, -9, 312, -24, 92, 
-43, -68, -24, 56, -9, -46, -4, -78, -9, 312, -14, 92, 
-48, -48, 0, 48, -24, -24, -4, -82, -19, 307, -19, 92, 
-48, -48, 0, 48, -24, -24, -4, -82, -19, 302, -19, 92, 
-48, -58, -9, 53, -19, -34, -4, -82, -19, 297, -19, 92, 
-53, -58, -4, 56, -24, -31, -4, -87, -24, 287, -24, 92, 
-43, -48, -4, 46, -19, -26, -9, -87, -24, 278, -24, 92, 
-43, -48, -4, 46, -19, -26, -9, -87, -24, 273, -24, 92, 
-39, -48, -9, 43, -14, -29, -4, -87, -24, 268, -34, 92, 
-39, -48, -9, 43, -14, -29, -4, -87, -24, 263, -39, 87, 
-39, -48, -9, 43, -14, -29, -4, -78, -14, 258, -29, 87, 
-39, -48, -9, 43, -14, -29, -4, -78, -19, 258, -24, 87, 
-39, -48, -9, 43, -14, -29, -4, -78, -19, 258, -19, 87, 
-39, -48, -9, 43, -14, -29, -4, -78, -19, 253, -14, 87, 
-29, -48, -19, 39, -4, -34, -4, -82, -24, 244, -24, 87, 
-29, -48, -19, 39, -4, -34, -4, -82, -24, 239, -24, 87, 
-29, -48, -19, 39, -4, -34, -4, -82, -24, 234, -24, 87, 
-34, -53, -19, 43, -7, -36, -4, -87, -34, 224, -29, 87, 
-34, -53, -19, 43, -7, -36, -9, -87, -39, 214, -34, 87, 
-34, -53, -19, 43, -7, -36, -14, -87, -39, 209, -29, 87, 
-34, -53, -19, 43, -7, -36, -19, -87, -39, 209, -34, 87, 
-34, -48, -14, 41, -9, -31, -19, -92, -39, 204, -39, 87, 
-34, -48, -14, 41, -9, -31, -14, -82, -39, 190, -48, 78, 
-29, -48, -19, 39, -4, -34, -14, -82, -39, 185, -43, 78, 
-29, -39, -9, 34, -9, -24, -9, -82, -39, 180, -29, 78, 
-29, -39, -9, 34, -9, -24, -9, -82, -39, 175, -24, 78, 
-34, -48, -14, 41, -9, -31, -14, -82, -48, 175, -34, 82, 
-34, -53, -19, 43, -7, -36, -14, -82, -48, 175, -34, 82, 
-34, -53, -19, 43, -7, -36, -14, -82, -43, 170, -34, 82, 
-29, -53, -24, 41, -2, -39, -14, -82, -43, 170, -34, 87, 
-29, -53, -24, 41, -2, -39, -14, -82, -53, 156, -43, 78, 
-29, -53, -24, 41, -2, -39, -14, -82, -58, 146, -43, 78, 
-29, -53, -24, 41, -2, -39, -14, -87, -63, 141, -53, 78, 
-29, -53, -24, 41, -2, -39, -14, -87, -63, 136, -53, 78, 
-39, -53, -14, 46, -12, -34, -14, -87, -53, 122, -53, 87, 
-39, -53, -14, 46, -12, -34, -14, -87, -53, 122, -53, 82, 
-39, -53, -14, 46, -12, -34, -19, -87, -53, 117, -48, 82, 
-39, -53, -14, 46, -12, -34, -19, -92, -58, 117, -48, 82, 
-39, -63, -24, 51, -7, -43, -19, -92, -58, 102, -58, 73, 
-39, -63, -24, 51, -7, -43, -19, -92, -58, 97, -48, 73, 
-39, -73, -34, 56, -2, -53, -19, -97, -63, 92, -39, 73, 
-43, -73, -29, 58, -7, -51, -19, -97, -68, 87, -39, 68, 
-34, -68, -34, 51, 0, -51, -19, -97, -68, 78, -43, 78, 
-34, -63, -29, 48, -2, -46, -19, -97, -68, 78, -48, 78, 
-34, -63, -29, 48, -2, -46, -19, -97, -73, 68, -53, 78, 
-29, -58, -29, 43, 0, -43, -24, -97, -73, 68, -58, 78, 
-39, -58, -19, 48, -9, -39, -24, -97, -78, 68, -48, 78, 
-39, -58, -19, 48, -9, -39, -24, -97, -78, 63, -48, 78, 
-39, -58, -19, 48, -9, -39, -24, -102, -82, 53, -53, 78, 
-39, -53, -14, 46, -12, -34, -24, -102, -87, 43, -53, 78, 
-39, -63, -24, 51, -7, -43, -34, -102, -82, 43, -53, 68, 
-48, -63, -14, 56, -17, -39, -34, -102, -82, 39, -53, 68, 
-48, -63, -14, 56, -17, -39, -34, -102, -82, 39, -53, 68, 
-39, -63, -24, 51, -7, -43, -34, -102, -82, 39, -53, 68, 
-39, -68, -29, 53, -4, -48, -24, -102, -78, 34, -58, 58, 
-43, -73, -29, 58, -7, -51, -24, -102, -78, 29, -58, 58, 
-43, -73, -29, 58, -7, -51, -24, -102, -78, 24, -58, 58, 
-43, -78, -34, 61, -4, -56, -24, -102, -78, 19, -63, 58, 
-48, -82, -34, 65, -7, -58, -34, -107, -82, 4, -73, 48, 
-53, -87, -34, 70, -9, -61, -34, -107, -87, 0, -73, 48, 
-53, -87, -34, 70, -9, -61, -34, -107, -92, -4, -63, 48, 
-58, -87, -29, 73, -14, -58, -34, -107, -102, -9, -63, 48, 
-43, -78, -34, 61, -4, -56, -29, -107, -102, -14, -58, 53, 
-39, -68, -29, 53, -4, -48, -24, -107, -97, -19, -58, 58, 
-34, -63, -29, 48, -2, -46, -19, -107, -92, -29, -58, 58, 
-34, -53, -19, 43, -7, -36, -14, -112, -87, -39, -63, 63, 
-24, -53, -29, 39, 2, -41, -34, -112, -97, -39, -53, 53, 
-24, -53, -29, 39, 2, -41, -34, -112, -97, -34, -53, 53, 
-24, -53, -29, 39, 2, -41, -29, -112, -97, -34, -53, 53, 
-24, -53, -29, 39, 2, -41, -29, -112, -97, -39, -63, 53, 
-29, -63, -34, 46, 2, -48, -29, -112, -87, -43, -63, 43, 
-34, -63, -29, 48, -2, -46, -29, -112, -87, -48, -58, 43, 
-39, -63, -24, 51, -7, -43, -29, -112, -87, -53, -58, 48, 
-39, -63, -24, 51, -7, -43, -29, -112, -87, -58, -58, 48, 
-39, -73, -34, 56, -2, -53, -29, -112, -97, -68, -58, 53, 
-39, -68, -29, 53, -4, -48, -29, -112, -97, -68, -58, 53, 
-39, -68, -29, 53, -4, -48, -29, -112, -97, -73, -58, 48, 
-39, -73, -34, 56, -2, -53, -29, -112, -102, -73, -68, 48, 
-29, -73, -43, 51, 7, -58, -29, -112, -102, -78, -68, 53, 
-29, -73, -43, 51, 7, -58, -29, -112, -102, -82, -63, 53, 
-29, -73, -43, 51, 7, -58, -29, -112, -102, -87, -58, 53, 
-39, -73, -34, 56, -2, -53, -34, -112, -107, -97, -58, 48, 
-39, -82, -43, 61, 2, -63, -34, -112, -97, -107, -58, 39, 
-34, -82, -48, 58, 7, -65, -34, -117, -97, -107, -58, 39, 
-34, -82, -48, 58, 7, -65, -34, -117, -97, -102, -58, 39, 
-39, -87, -48, 63, 4, -68, -34, -117, -97, -102, -58, 39, 
-39, -82, -43, 61, 2, -63, -34, -126, -102, -122, -63, 29, 
-34, -78, -43, 56, 4, -61, -29, -126, -107, -126, -73, 34, 
-34, -68, -34, 51, 0, -51, -29, -126, -112, -131, -78, 34, 
-34, -63, -29, 48, -2, -46, -29, -126, -117, -136, -82, 34, 
-43, -73, -29, 58, -7, -51, -29, -117, -112, -146, -73, 34, 
-43, -73, -29, 58, -7, -51, -29, -117, -112, -146, -73, 34, 
-39, -73, -34, 56, -2, -53, -29, -117, -112, -146, -73, 29, 
-39, -78, -39, 58, 0, -58, -29, -117, -112, -151, -73, 29, 
-39, -78, -39, 58, 0, -58, -29, -117, -107, -141, -68, 39, 
-39, -78, -39, 58, 0, -58, -29, -117, -107, -141, -63, 39, 
-43, -78, -34, 61, -4, -56, -29, -117, -102, -141, -58, 39, 
-48, -78, -29, 63, -9, -53, -34, -117, -102, -141, -53, 43, 
-39, -78, -39, 58, 0, -58, -24, -107, -102, -146, -53, 34, 
-34, -73, -39, 53, 2, -56, -19, -107, -102, -151, -53, 34, 
-29, -73, -43, 51, 7, -58, -19, -107, -102, -156, -53, 34, 
-29, -73, -43, 51, 7, -58, -19, -107, -102, -161, -63, 29, 
-43, -82, -39, 63, -2, -61, -29, -117, -112, -165, -63, 19, 
-43, -82, -39, 63, -2, -61, -29, -117, -112, -170, -63, 19, 
-48, -92, -43, 70, -2, -68, -29, -122, -107, -175, -63, 19, 
-48, -92, -43, 70, -2, -68, -34, -122, -107, -180, -68, 19, 
-48, -82, -34, 65, -7, -58, -24, -122, -117, -195, -68, 29, 
-48, -78, -29, 63, -9, -53, -24, -122, -117, -195, -68, 29, 
-39, -73, -34, 56, -2, -53, -24, -122, -112, -190, -68, 29, 
-39, -73, -34, 56, -2, -53, -24, -122, -112, -190, -58, 29, 
-43, -73, -29, 58, -7, -51, -34, -122, -112, -195, -58, 19, 
-39, -73, -34, 56, -2, -53, -34, -122, -117, -204, -58, 14, 
-34, -68, -34, 51, 0, -51, -34, -122, -117, -209, -68, 14, 
-24, -63, -39, 43, 7, -51, -34, -122, -117, -214, -73, 19, 
-34, -63, -29, 48, -2, -46, -34, -122, -117, -224, -63, 19, 
-34, -68, -34, 51, 0, -51, -34, -122, -117, -224, -63, 19, 
-34, -73, -39, 53, 2, -56, -34, -122, -112, -224, -58, 19, 
-34, -78, -43, 56, 4, -61, -34, -122, -112, -224, -53, 19, 
-39, -73, -34, 56, -2, -53, -34, -126, -112, -234, -63, 9, 
-39, -73, -34, 56, -2, -53, -34, -126, -112, -234, -68, 9, 
-39, -73, -34, 56, -2, -53, -34, -126, -112, -229, -73, 9, 
-43, -73, -29, 58, -7, -51, -34, -126, -112, -229, -78, 9, 
-39, -63, -24, 51, -7, -43, -34, -122, -117, -234, -78, 9, 
-39, -63, -24, 51, -7, -43, -34, -122, -117, -239, -78, 9, 
-39, -73, -34, 56, -2, -53, -34, -126, -117, -248, -82, 9, 
-39, -73, -34, 56, -2, -53, -34, -126, -117, -253, -87, 9, 
-48, -73, -24, 61, -12, -48, -34, -126, -117, -263, -87, 9, 
-43, -78, -34, 61, -4, -56, -34, -122, -117, -263, -82, 9, 
-43, -82, -39, 63, -2, -61, -34, -117, -117, -263, -82, 9, 
-43, -87, -43, 65, 0, -65, -34, -117, -112, -263, -82, 9, 
-29, -78, -48, 53, 9, -63, -29, -122, -112, -273, -73, 9, 
-29, -73, -43, 51, 7, -58, -29, -122, -112, -273, -82, 9, 
-29, -68, -39, 48, 4, -53, -29, -122, -112, -273, -82, 9, 
-39, -63, -24, 51, -7, -43, -34, -122, -122, -278, -82, 9, 
-39, -63, -24, 51, -7, -43, -24, -122, -131, -283, -82, 0, 
-34, -63, -29, 48, -2, -46, -24, -122, -131, -287, -82, 0, 
-34, -68, -34, 51, 0, -51, -24, -122, -131, -287, -87, 0, 
-34, -68, -34, 51, 0, -51, -29, -122, -131, -292, -87, 0, 
-34, -58, -24, 46, -4, -41, -24, -122, -117, -292, -73, 9, 
-39, -68, -29, 53, -4, -48, -29, -117, -117, -292, -78, 9, 
-39, -78, -39, 58, 0, -58, -39, -126, -117, -302, -78, 0, 
-39, -78, -39, 58, 0, -58, -39, -126, -117, -302, -78, 0, 
-39, -78, -39, 58, 0, -58, -39, -126, -117, -302, -78, 0, 
-39, -78, -39, 58, 0, -58, -39, -126, -117, -302, -78, 0, 
-48, -78, -29, 63, -9, -53, -29, -126, -126, -312, -78, -9, 
-48, -78, -29, 63, -9, -53, -29, -126, -126, -312, -78, -9, 
-48, -78, -29, 63, -9, -53, -29, -126, -126, -312, -78, -9, 
-48, -78, -29, 63, -9, -53, -29, -126, -126, -312, -78, -9, 
-43, -73, -29, 58, -7, -51, -29, -126, -117, -322, -87, -9, 
-39, -68, -29, 53, -4, -48, -29, -126, -117, -322, -87, -9, 
-34, -63, -29, 48, -2, -46, -29, -126, -117, -322, -87, -9, 
-29, -58, -29, 43, 0, -43, -29, -126, -117, -322, -87, -9, 
-29, -58, -29, 43, 0, -43, -29, -126, -117, -331, -87, -9, 
-29, -58, -29, 43, 0, -43, -29, -126, -117, -331, -87, -9, 
-29, -58, -29, 43, 0, -43, -29, -126, -117, -331, -87, -9, 
-29, -58, -29, 43, 0, -43, -29, -126, -117, -331, -87, -9, 
-39, -73, -34, 56, -2, -53, -39, -126, -126, -341, -78, -19, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -341, -78, -19, 
-39, -82, -43, 61, 2, -63, -39, -126, -126, -341, -78, -19, 
-39, -87, -48, 63, 4, -68, -39, -126, -126, -341, -78, -19, 
-39, -82, -43, 61, 2, -63, -39, -126, -126, -351, -78, -19, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -351, -78, -19, 
-39, -73, -34, 56, -2, -53, -39, -126, -126, -351, -78, -19, 
-39, -68, -29, 53, -4, -48, -39, -126, -126, -351, -78, -19, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -361, -87, -19, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -361, -87, -19, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -361, -87, -19, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -361, -87, -19, 
-29, -78, -48, 53, 9, -63, -39, -136, -126, -366, -87, -29, 
-29, -78, -48, 53, 9, -63, -39, -136, -126, -370, -87, -29, 
-29, -78, -48, 53, 9, -63, -39, -136, -126, -375, -87, -29, 
-29, -78, -48, 53, 9, -63, -39, -136, -126, -380, -87, -29, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -380, -87, -29, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -380, -87, -29, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -380, -87, -29, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -380, -87, -29, 
-39, -68, -29, 53, -4, -48, -29, -126, -117, -390, -78, -29, 
-39, -68, -29, 53, -4, -48, -29, -126, -117, -390, -78, -29, 
-39, -68, -29, 53, -4, -48, -29, -126, -117, -390, -78, -29, 
-39, -68, -29, 53, -4, -48, -29, -126, -117, -390, -78, -29, 
-39, -68, -29, 53, -4, -48, -39, -126, -117, -400, -87, -29, 
-39, -68, -29, 53, -4, -48, -39, -126, -117, -400, -87, -29, 
-39, -68, -29, 53, -4, -48, -39, -126, -117, -400, -87, -29, 
-39, -68, -29, 53, -4, -48, -39, -126, -117, -400, -87, -29, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -409, -87, -39, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -409, -87, -39, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -409, -87, -39, 
-39, -78, -39, 58, 0, -58, -39, -126, -126, -409, -87, -39, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -419, -87, -39, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -419, -87, -39, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -419, -87, -39, 
-29, -68, -39, 48, 4, -53, -29, -126, -126, -419, -87, -39, 
-39, -58, -19, 48, -9, -39, -39, -136, -126, -429, -87, -39, 
-39, -58, -19, 48, -9, -39, -39, -136, -126, -429, -87, -39, 
-39, -58, -19, 48, -9, -39, -39, -136, -126, -429, -87, -39, 
-39, -58, -19, 48, -9, -39, -39, -136, -126, -429, -87, -39, 
-48, -48, 0, 48, -24, -24, -48, -136, -117, -429, -78, -39, 
-48, -48, 0, 48, -24, -24, -48, -136, -117, -429, -78, -39, 
-48, -48, 0, 48, -24, -24, -48, -136, -117, -429, -78, -39, 
-48, -48, 0, 48, -24, -24, -48, -136, -117, -429, -78, -39, 
-34, -34, 0, 34, -17, -17, -39, -131, -102, -424, -63, -34, 
-29, -19, 9, 24, -19, -4, -39, -126, -97, -419, -58, -29, 
-24, -4, 19, 14, -21, 7, -39, -122, -92, -414, -53, -24, 
-19, 9, 29, 4, -24, 19, -39, -117, -87, -409, -48, -19, 
-9, 9, 19, 0, -14, 14, -29, -117, -87, -419, -48, -19, 
-9, 9, 19, 0, -14, 14, -29, -117, -87, -419, -48, -19, 
-9, 9, 19, 0, -14, 14, -29, -117, -87, -419, -48, -19, 
-9, 9, 19, 0, -14, 14, -29, -117, -87, -419, -48, -19, 
-9, 9, 19, 0, -14, 14, -29, -117, -87, -419, -48, -19, 
-9, 9, 19, 0, -14, 14, -29, -117, -87, -419, -48, -19, 
-4, 24, 29, -9, -17, 26, -39, -117, -78, -419, -48, -4, 
0, 29, 29, -14, -14, 29, -39, -117, -78, -414, -39, -4, 
-9, 24, 34, -7, -21, 29, -53, -117, -82, -424, -43, -14, 
-4, 29, 34, -12, -19, 31, -63, -117, -78, -419, -43, -14, 
-4, 29, 34, -12, -19, 31, -73, -122, -78, -419, -43, -14, 
0, 43, 43, -21, -21, 43, -82, -122, -78, -419, -34, -4, 
9, 68, 58, -39, -24, 63, -82, -122, -68, -400, -24, 4, 
14, 82, 68, -48, -26, 75, -92, -126, -58, -390, -14, 14, 
19, 102, 82, -61, -31, 92, -107, -131, -43, -380, 4, 24, 
