I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, -366, -375, 178, 192, -370, -87, -53, -165, -146, -204, 1229, 
14, -370, -385, 178, 200, -378, -87, -53, -165, -146, -209, 1224, 
19, -375, -395, 178, 207, -385, -82, -48, -170, -146, -214, 1224, 
19, -395, -414, 187, 217, -405, -78, -43, -195, -175, -234, 1210, 
24, -405, -429, 190, 226, -417, -73, -43, -214, -200, -239, 1200, 
24, -405, -429, 190, 226, -417, -73, -43, -224, -209, -244, 1200, 
24, -414, -439, 195, 231, -427, -73, -43, -239, -219, -258, 1185, 
29, -434, -463, 202, 246, -448, -58, -34, -258, -234, -268, 1180, 
39, -444, -483, 202, 261, -463, -53, -29, -287, -263, -287, 1171, 
43, -468, -512, 212, 278, -490, -53, -24, -336, -292, -307, 1166, 
73, -492, -566, 209, 319, -529, -58, -19, -395, -341, -331, 1166, 
112, -502, -614, 195, 363, -558, -92, -58, -478, -395, -361, 1190, 
156, -512, -668, 178, 412, -590, -151, -117, -575, -468, -380, 1220, 
180, -546, -727, 183, 453, -636, -180, -156, -663, -551, -434, 1224, 
200, -610, -810, 204, 505, -710, -185, -180, -766, -649, -512, 1195, 
214, -712, -927, 248, 570, -819, -185, -170, -858, -746, -605, 1098, 
234, -814, -1049, 290, 641, -932, -185, -170, -951, -854, -692, 1010, 
239, -878, -1117, 319, 678, -997, -175, -161, -1029, -936, -756, 956, 
263, -917, -1180, 326, 722, -1049, -175, -156, -1073, -976, -805, 932, 
292, -985, -1278, 346, 785, -1132, -175, -156, -1146, -1063, -868, 873, 
307, -1019, -1327, 356, 817, -1173, -190, -165, -1190, -1102, -912, 800, 
322, -1019, -1342, 348, 832, -1180, -214, -180, -1176, -1102, -917, 766, 
346, -1015, -1361, 334, 854, -1188, -224, -190, -1151, -1098, -917, 756, 
346, -1024, -1371, 339, 858, -1198, -229, -200, -1107, -1093, -927, 712, 
346, -1005, -1351, 329, 849, -1178, -229, -204, -1034, -1058, -927, 658, 
346, -985, -1332, 319, 839, -1159, -219, -209, -966, -1019, -922, 634, 
307, -946, -1254, 319, 780, -1100, -200, -229, -858, -927, -878, 624, 
268, -873, -1141, 302, 705, -1007, -131, -204, -702, -829, -814, 605, 
268, -834, -1102, 283, 685, -968, -39, -141, -624, -780, -785, 600, 
283, -922, -1205, 319, 744, -1063, 4, -78, -780, -873, -854, 556, 
331, -1190, -1522, 429, 927, -1356, 53, 48, -1117, -1112, -1039, 434, 
424, -1434, -1859, 505, 1141, -1647, 29, 102, -1410, -1322, -1210, 322, 
502, -1551, -2054, 524, 1278, -1803, -117, 0, -1551, -1424, -1298, 258, 
575, -1620, -2196, 522, 1385, -1908, -302, -87, -1620, -1473, -1356, 209, 
649, -1727, -2376, 539, 1512, -2052, -366, -58, -1678, -1542, -1424, 156, 
717, -1805, -2522, 544, 1620, -2164, -375, -43, -1678, -1571, -1473, 112, 
756, -1834, -2591, 539, 1673, -2213, -375, -34, -1668, -1571, -1488, 87, 
771, -1834, -2605, 531, 1688, -2220, -419, -29, -1654, -1571, -1498, 73, 
795, -1864, -2659, 534, 1727, -2261, -463, -29, -1644, -1576, -1522, 34, 
824, -1922, -2747, 549, 1786, -2335, -473, -39, -1649, -1595, -1571, -34, 
844, -1981, -2825, 568, 1834, -2403, -497, -53, -1659, -1629, -1620, -87, 
863, -2010, -2874, 573, 1869, -2442, -512, -87, -1664, -1654, -1639, -117, 
883, -1986, -2869, 551, 1876, -2427, -551, -156, -1664, -1639, -1629, -117, 
936, -1976, -2913, 519, 1925, -2444, -595, -224, -1649, -1634, -1629, -126, 
956, -1976, -2932, 509, 1944, -2454, -639, -287, -1639, -1634, -1639, -165, 
927, -1995, -2923, 534, 1925, -2459, -658, -346, -1639, -1634, -1659, -219, 
844, -2064, -2908, 610, 1876, -2486, -678, -502, -1639, -1649, -1688, -283, 
814, -2108, -2923, 646, 1869, -2515, -732, -644, -1649, -1673, -1712, -326, 
824, -2108, -2932, 641, 1878, -2520, -780, -707, -1659, -1683, -1722, -366, 
834, -2088, -2923, 627, 1878, -2505, -829, -824, -1664, -1688, -1727, -370, 
834, -2083, -2918, 624, 1876, -2501, -849, -922, -1664, -1683, -1727, -375, 
839, -2030, -2869, 595, 1854, -2449, -844, -951, -1610, -1629, -1668, -351, 
795, -1834, -2630, 519, 1712, -2232, -844, -980, -1473, -1483, -1522, -214, 
736, -1610, -2347, 436, 1542, -1978, -810, -985, -1302, -1307, -1337, -24, 
668, -1400, -2069, 366, 1368, -1734, -775, -980, -1132, -1127, -1161, 170, 
600, -1200, -1800, 300, 1200, -1500, -736, -927, -976, -961, -1000, 331, 
483, -936, -1420, 226, 951, -1178, -644, -775, -741, -727, -775, 546, 
361, -673, -1034, 156, 697, -854, -502, -575, -512, -497, -551, 775, 
204, -468, -673, 131, 439, -570, -361, -429, -302, -287, -351, 985, 
78, -287, -366, 104, 222, -326, -229, -273, -102, -92, -161, 1146, 
-39, -97, -58, 68, 9, -78, -82, -53, 102, 97, 24, 1312, 
-117, 34, 151, 41, -134, 92, 24, 102, 219, 224, 131, 1415, 
-141, 63, 204, 39, -173, 134, 53, 136, 263, 263, 170, 1468, 
-151, 87, 239, 31, -195, 163, 58, 146, 287, 287, 190, 1483, 
-170, 131, 302, 19, -236, 217, 73, 185, 326, 322, 224, 1498, 
-175, 141, 317, 17, -246, 229, 87, 190, 341, 336, 239, 1522, 
-180, 141, 322, 19, -251, 231, 92, 190, 351, 346, 239, 1537, 
-190, 156, 346, 17, -268, 251, 97, 190, 361, 366, 258, 1546, 
-190, 180, 370, 4, -280, 275, 97, 190, 375, 385, 283, 1561, 
-190, 195, 385, -2, -287, 290, 92, 185, 390, 390, 292, 1576, 
-190, 204, 395, -7, -292, 300, 92, 180, 405, 405, 307, 1595, 
-190, 224, 414, -17, -302, 319, 87, 180, 414, 424, 317, 1600, 
-195, 248, 444, -26, -319, 346, 87, 180, 429, 444, 336, 1620, 
-195, 263, 458, -34, -326, 361, 87, 180, 448, 458, 351, 1634, 
-200, 283, 483, -41, -341, 383, 87, 180, 463, 473, 361, 1649, 
-209, 307, 517, -48, -363, 412, 82, 170, 478, 497, 375, 1664, 
-209, 326, 536, -58, -373, 431, 82, 170, 502, 517, 400, 1678, 
-214, 346, 561, -65, -387, 453, 78, 170, 522, 527, 414, 1698, 
-214, 366, 580, -75, -397, 473, 78, 175, 541, 541, 434, 1712, 
-219, 385, 605, -82, -412, 495, 78, 170, 570, 575, 453, 1732, 
-224, 414, 639, -95, -431, 527, 82, 170, 590, 600, 478, 1751, 
-229, 444, 673, -107, -451, 558, 78, 165, 614, 619, 497, 1776, 
-229, 473, 702, -122, -466, 588, 78, 156, 639, 644, 522, 1795, 
-239, 502, 741, -131, -490, 622, 73, 151, 663, 668, 546, 1815, 
-248, 536, 785, -143, -517, 661, 68, 151, 697, 702, 570, 1844, 
-253, 566, 819, -156, -536, 692, 73, 141, 722, 722, 595, 1869, 
-258, 600, 858, -170, -558, 729, 68, 136, 746, 746, 624, 1898, 
-268, 629, 897, -180, -583, 763, 68, 136, 780, 785, 649, 1922, 
-273, 663, 936, -195, -605, 800, 63, 131, 810, 814, 683, 1952, 
-283, 697, 980, -207, -631, 839, 63, 131, 839, 844, 712, 1981, 
-287, 732, 1019, -222, -653, 875, 63, 131, 868, 873, 741, 2010, 
-297, 771, 1068, -236, -683, 919, 63, 126, 893, 902, 771, 2034, 
-307, 805, 1112, -248, -710, 958, 63, 126, 922, 932, 800, 2064, 
-307, 834, 1141, -263, -724, 988, 58, 122, 951, 966, 819, 2093, 
-317, 863, 1180, -273, -749, 1022, 58, 122, 971, 990, 849, 2122, 
-322, 902, 1224, -290, -773, 1063, 58, 117, 995, 1024, 868, 2147, 
-326, 932, 1259, -302, -793, 1095, 58, 112, 1024, 1044, 893, 2176, 
-331, 956, 1288, -312, -810, 1122, 58, 107, 1044, 1063, 917, 2200, 
-336, 985, 1322, -324, -829, 1154, 58, 107, 1058, 1078, 941, 2225, 
-341, 1010, 1351, -334, -846, 1180, 58, 107, 1078, 1098, 956, 2249, 
-346, 1034, 1381, -344, -863, 1207, 58, 107, 1093, 1117, 980, 2269, 
-351, 1054, 1405, -351, -878, 1229, 63, 107, 1102, 1127, 1000, 2288, 
-356, 1068, 1424, -356, -890, 1246, 63, 107, 1112, 1132, 1010, 2308, 
-361, 1083, 1444, -361, -902, 1263, 63, 107, 1117, 1141, 1015, 2318, 
-366, 1093, 1459, -363, -912, 1276, 63, 107, 1122, 1146, 1019, 2332, 
-366, 1098, 1464, -366, -915, 1281, 68, 107, 1122, 1146, 1029, 2342, 
-370, 1107, 1478, -368, -924, 1293, 73, 107, 1117, 1146, 1029, 2352, 
-370, 1107, 1478, -368, -924, 1293, 73, 117, 1117, 1146, 1024, 2361, 
-370, 1102, 1473, -366, -922, 1288, 78, 122, 1098, 1137, 1024, 2361, 
-370, 1093, 1464, -361, -917, 1278, 82, 126, 1088, 1122, 1015, 2357, 
-370, 1088, 1459, -358, -915, 1273, 87, 131, 1068, 1102, 1005, 2357, 
-366, 1073, 1439, -353, -902, 1256, 92, 141, 1039, 1083, 985, 2347, 
-366, 1044, 1410, -339, -888, 1227, 97, 151, 1015, 1063, 966, 2332, 
-361, 1015, 1376, -326, -868, 1195, 97, 156, 985, 1034, 941, 2322, 
-351, 995, 1346, -322, -849, 1171, 102, 161, 951, 1010, 922, 2298, 
-336, 961, 1298, -312, -817, 1129, 102, 161, 922, 976, 893, 2274, 
-331, 922, 1254, -295, -793, 1088, 102, 165, 883, 941, 858, 2244, 
-322, 878, 1200, -278, -761, 1039, 102, 165, 849, 902, 829, 2220, 
-312, 834, 1146, -261, -729, 990, 102, 165, 810, 868, 790, 2186, 
-292, 795, 1088, -251, -690, 941, 97, 170, 771, 824, 756, 2156, 
-283, 741, 1024, -229, -653, 883, 87, 170, 732, 785, 712, 2117, 
-268, 692, 961, -212, -614, 827, 82, 175, 688, 736, 668, 2083, 
-244, 649, 893, -202, -568, 771, 78, 175, 644, 692, 629, 2034, 
-224, 600, 824, -187, -524, 712, 68, 165, 595, 639, 580, 2000, 
-200, 546, 746, -173, -473, 646, 58, 161, 556, 600, 536, 1961, 
-175, 492, 668, -158, -422, 580, 48, 156, 507, 556, 492, 1922, 
-151, 448, 600, -148, -375, 524, 39, 151, 463, 512, 448, 1883, 
-122, 409, 531, -143, -326, 470, 14, 141, 424, 468, 405, 1849, 
-102, 356, 458, -126, -280, 407, 4, 131, 380, 424, 370, 1815, 
-82, 307, 390, -112, -236, 348, 0, 117, 346, 380, 322, 1776, 
-63, 253, 317, -95, -190, 285, 0, 112, 302, 336, 283, 1732, 
-43, 204, 248, -80, -146, 226, 4, 112, 268, 302, 248, 1698, 
-29, 170, 200, -70, -114, 185, 24, 107, 234, 263, 209, 1664, 
-9, 126, 136, -58, -73, 131, 34, 102, 200, 224, 170, 1629, 
9, 87, 78, -48, -34, 82, 39, 97, 165, 195, 141, 1595, 
29, 68, 39, -48, -4, 53, 39, 92, 141, 161, 122, 1571, 
53, 39, -14, -46, 34, 12, 39, 68, 122, 146, 92, 1542, 
73, 29, -43, -51, 58, -7, 4, 34, 102, 122, 78, 1522, 
92, 19, -73, -56, 82, -26, -78, -34, 87, 107, 63, 1507, 
117, 14, -102, -65, 109, -43, -156, -78, 68, 92, 48, 1498, 
126, 9, -117, -68, 122, -53, -209, -117, 58, 82, 29, 1483, 
141, 0, -141, -70, 141, -70, -258, -156, 34, 63, 19, 1468, 
146, -19, -165, -63, 156, -92, -287, -185, 24, 48, 4, 1454, 
156, -24, -180, -65, 168, -102, -292, -195, 9, 34, 0, 1449, 
156, -29, -185, -63, 170, -107, -302, -204, 4, 29, -9, 1444, 
161, -34, -195, -63, 178, -114, -302, -204, -9, 24, -14, 1439, 
161, -53, -214, -53, 187, -134, -297, -204, -29, 4, -24, 1434, 
165, -87, -253, -39, 209, -170, -292, -204, -43, -9, -43, 1415, 
161, -131, -292, -14, 226, -212, -278, -195, -68, -39, -68, 1395, 
151, -165, -317, 7, 234, -241, -253, -180, -87, -58, -87, 1371, 
136, -190, -326, 26, 231, -258, -219, -156, -97, -68, -102, 1361, 
126, -209, -336, 41, 231, -273, -200, -136, -112, -78, -112, 1351, 
117, -224, -341, 53, 229, -283, -180, -112, -117, -87, -117, 1346, 
117, -234, -351, 58, 234, -292, -170, -102, -117, -97, -126, 1337, 
102, -239, -341, 68, 222, -290, -165, -97, -122, -97, -131, 1332, 
87, -258, -346, 85, 217, -302, -161, -102, -126, -102, -136, 1317, 
63, -283, -346, 109, 204, -314, -161, -107, -131, -117, -151, 1298, 
53, -312, -366, 129, 209, -339, -156, -107, -141, -122, -156, 1288, 
39, -312, -351, 136, 195, -331, -151, -107, -151, -131, -165, 1283, 
34, -331, -366, 148, 200, -348, -146, -107, -161, -141, -180, 1268, 
34, -336, -370, 151, 202, -353, -141, -107, -161, -141, -185, 1259, 
29, -346, -375, 158, 202, -361, -136, -97, -170, -146, -190, 1249, 
29, -346, -375, 158, 202, -361, -131, -97, -175, -151, -195, 1249, 
29, -351, -380, 161, 204, -366, -126, -92, -175, -156, -190, 1244, 
24, -356, -380, 165, 202, -368, -122, -87, -175, -156, -190, 1239, 
24, -361, -385, 168, 204, -373, -122, -82, -180, -161, -195, 1234, 
24, -366, -390, 170, 207, -378, -122, -73, -185, -161, -200, 1229, 
19, -370, -390, 175, 204, -380, -122, -68, -185, -161, -204, 1224, 
14, -375, -390, 180, 202, -383, -117, -68, -190, -165, -204, 1224, 
14, -380, -395, 183, 204, -387, -117, -68, -190, -170, -209, 1220, 
14, -380, -395, 183, 204, -387, -107, -63, -190, -175, -214, 1220, 
9, -380, -390, 185, 200, -385, -107, -58, -185, -175, -214, 1215, 
9, -380, -390, 185, 200, -385, -107, -58, -185, -175, -219, 1215, 
9, -390, -400, 190, 204, -395, -97, -48, -195, -185, -219, 1210, 
9, -400, -409, 195, 209, -405, -87, -39, -204, -195, -224, 1210, 
14, -366, -380, 175, 197, -373, -102, -53, -185, -165, -204, 1229, 
19, -331, -351, 156, 185, -341, -117, -68, -165, -136, -185, 1249, 
19, -351, -370, 165, 195, -361, -107, -58, -175, -151, -195, 1234, 
19, -361, -380, 170, 200, -370, -97, -53, -180, -156, -200, 1224, 
19, -375, -395, 178, 207, -385, -92, -48, -190, -165, -204, 1215, 
19, -395, -414, 187, 217, -405, -87, -43, -214, -190, -224, 1200, 
29, -405, -434, 187, 231, -419, -82, -43, -234, -214, -234, 1190, 
34, -405, -439, 185, 236, -422, -82, -43, -244, -229, -244, 1190, 
34, -414, -448, 190, 241, -431, -87, -43, -258, -239, -258, 1176, 
39, -434, -473, 197, 256, -453, -82, -34, -278, -258, -268, 1171, 
48, -444, -492, 197, 270, -468, -82, -29, -317, -297, -287, 1161, 
58, -468, -527, 204, 292, -497, -82, -29, -375, -331, -307, 1156, 
92, -492, -585, 200, 339, -539, -97, -29, -434, -380, -331, 1156, 
131, -502, -634, 185, 383, -568, -141, -68, -517, -434, -361, 1180, 
175, -522, -697, 173, 436, -610, -190, -126, -619, -517, -390, 1205, 
200, -570, -771, 185, 485, -671, -209, -165, -707, -605, -453, 1200, 
219, -639, -858, 209, 539, -749, -214, -190, -805, -697, -531, 1151, 
234, -741, -976, 253, 605, -858, -214, -180, -897, -795, -624, 1039, 
248, -839, -1088, 295, 668, -963, -214, -180, -980, -893, -702, 966, 
248, -897, -1146, 324, 697, -1022, -204, -170, -1049, -966, -756, 927, 
273, -932, -1205, 329, 739, -1068, -204, -170, -1088, -1000, -805, 902, 
297, -995, -1293, 348, 795, -1144, -204, -175, -1156, -1083, -868, 844, 
307, -1024, -1332, 358, 819, -1178, -219, -185, -1190, -1112, -907, 780, 
322, -1019, -1342, 348, 832, -1180, -244, -200, -1166, -1102, -907, 756, 
346, -1015, -1361, 334, 854, -1188, -248, -204, -1132, -1093, -907, 732, 
346, -1015, -1361, 334, 854, -1188, -248, -209, -1073, -1078, -917, 673, 
331, -980, -1312, 324, 822, -1146, -248, -214, -995, -1034, -912, 629, 
317, -956, -1273, 319, 795, -1115, -234, -214, -927, -990, -902, 614, 
287, -917, -1205, 314, 746, -1061, -200, -214, -829, -897, -858, 605, 
258, -858, -1117, 300, 688, -988, -122, -175, -697, -810, -800, 585, 
273, -888, -1161, 307, 717, -1024, -39, -112, -712, -834, -814, 566, 
302, -1029, -1332, 363, 817, -1180, -9, -48, -946, -990, -922, 507, 
351, -1263, -1615, 456, 983, -1439, -4, 53, -1229, -1195, -1083, 385, 
444, -1473, -1917, 514, 1180, -1695, -68, 78, -1464, -1371, -1229, 273, 
522, -1590, -2113, 534, 1317, -1851, -190, -14, -1595, -1473, -1317, 209, 
595, -1659, -2254, 531, 1424, -1956, -351, -87, -1659, -1517, -1376, 161, 
663, -1756, -2420, 546, 1542, -2088, -409, -58, -1708, -1571, -1439, 112, 
727, -1820, -2547, 546, 1637, -2183, -414, -43, -1698, -1590, -1483, 73, 
761, -1844, -2605, 541, 1683, -2225, -414, -34, -1683, -1590, -1498, 48, 
771, -1844, -2615, 536, 1693, -2230, -458, -29, -1664, -1590, -1507, 34, 
795, -1873, -2669, 539, 1732, -2271, -502, -34, -1654, -1595, -1532, -14, 
824, -1932, -2757, 553, 1790, -2344, -512, -53, -1654, -1615, -1576, -87, 
844, -1986, -2830, 570, 1837, -2408, -536, -82, -1659, -1644, -1620, -122, 
863, -2000, -2864, 568, 1864, -2432, -551, -126, -1664, -1664, -1639, -136, 
878, -1966, -2845, 544, 1861, -2405, -590, -195, -1664, -1649, -1629, -146, 
917, -1966, -2884, 524, 1900, -2425, -634, -263, -1654, -1644, -1629, -165, 
907, -1991, -2898, 541, 1903, -2444, -678, -336, -1649, -1654, -1639, -204, 
858, -2025, -2884, 583, 1871, -2454, -697, -405, -1649, -1664, -1659, -258, 
790, -2078, -2869, 644, 1830, -2474, -717, -551, -1649, -1668, -1683, -312, 
780, -2108, -2888, 663, 1834, -2498, -771, -683, -1659, -1683, -1703, -346, 
795, -2103, -2898, 653, 1847, -2501, -814, -746, -1668, -1688, -1708, -385, 
805, -2074, -2879, 634, 1842, -2476, -858, -863, -1668, -1683, -1703, -385, 
800, -2025, -2825, 612, 1812, -2425, -868, -946, -1639, -1649, -1673, -351, 
795, -1927, -2723, 566, 1759, -2325, -849, -956, -1556, -1566, -1590, -287, 
736, -1727, -2464, 495, 1600, -2095, -844, -980, -1405, -1410, -1439, -141, 
663, -1503, -2166, 419, 1415, -1834, -810, -980, -1224, -1229, -1249, 53, 
580, -1273, -1854, 346, 1217, -1564, -761, -941, -1044, -1039, -1054, 258, 
502, -1054, -1556, 275, 1029, -1305, -697, -854, -878, -863, -868, 429, 
375, -810, -1185, 217, 780, -997, -595, -697, -644, -629, -649, 634, 
244, -566, -810, 161, 527, -688, -453, -497, -414, -400, -434, 849, 
97, -366, -463, 134, 280, -414, -312, -336, -214, -200, -244, 1054, 
-14, -190, -175, 102, 80, -183, -185, -170, -29, -19, -68, 1210, 
-107, -39, 68, 73, -87, 14, -58, 9, 141, 136, 82, 1346, 
-165, 53, 219, 56, -192, 136, 29, 126, 229, 229, 156, 1424, 
-190, 82, 273, 53, -231, 178, 53, 146, 273, 263, 190, 1478, 
-195, 102, 297, 46, -246, 200, 58, 146, 292, 287, 209, 1493, 
-209, 146, 356, 31, -283, 251, 63, 180, 326, 322, 244, 1498, 
-214, 161, 375, 26, -295, 268, 68, 180, 341, 336, 258, 1512, 
-219, 165, 385, 26, -302, 275, 73, 180, 351, 346, 258, 1527, 
-229, 185, 414, 21, -322, 300, 78, 180, 366, 366, 278, 1537, 
-229, 209, 439, 9, -334, 324, 78, 180, 385, 380, 302, 1556, 
-229, 224, 453, 2, -341, 339, 73, 180, 400, 380, 307, 1571, 
-229, 229, 458, 0, -344, 344, 73, 180, 414, 395, 317, 1586, 
-229, 244, 473, -7, -351, 358, 73, 180, 424, 414, 326, 1590, 
-234, 268, 502, -17, -368, 385, 78, 180, 439, 434, 346, 1610, 
-234, 283, 517, -24, -375, 400, 78, 180, 458, 448, 366, 1625, 
-239, 302, 541, -31, -390, 422, 78, 180, 473, 463, 380, 1639, 
-248, 326, 575, -39, -412, 451, 73, 170, 488, 488, 395, 1654, 
-248, 351, 600, -51, -424, 475, 73, 170, 512, 507, 419, 1668, 
-253, 375, 629, -61, -441, 502, 68, 165, 531, 522, 434, 1688, 
-253, 395, 649, -70, -451, 522, 68, 165, 551, 541, 453, 1703, 
-258, 419, 678, -80, -468, 549, 63, 161, 580, 575, 473, 1722, 
-263, 453, 717, -95, -490, 585, 63, 156, 605, 610, 507, 1747, 
-268, 483, 751, -107, -509, 617, 58, 151, 634, 639, 536, 1776, 
-268, 512, 780, -122, -524, 646, 58, 146, 658, 663, 561, 1795, 
-273, 541, 814, -134, -544, 678, 53, 141, 683, 688, 585, 1815, 
-283, 575, 858, -146, -570, 717, 48, 146, 717, 722, 610, 1844, 
-292, 605, 897, -156, -595, 751, 48, 141, 741, 741, 634, 1869, 
-297, 634, 932, -168, -614, 783, 39, 136, 766, 766, 663, 1898, 
-307, 663, 971, -178, -639, 817, 39, 136, 800, 805, 688, 1922, 
-312, 702, 1015, -195, -663, 858, 34, 131, 829, 834, 722, 1952, 
-322, 736, 1058, -207, -690, 897, 34, 126, 858, 863, 751, 1981, 
-326, 771, 1098, -222, -712, 934, 34, 122, 888, 893, 780, 2010, 
-336, 805, 1141, -234, -739, 973, 34, 117, 912, 922, 810, 2034, 
-346, 839, 1185, -246, -766, 1012, 34, 112, 941, 951, 839, 2064, 
-346, 873, 1220, -263, -783, 1046, 29, 102, 971, 980, 858, 2093, 
-351, 902, 1254, -275, -802, 1078, 29, 102, 990, 1000, 888, 2122, 
-356, 941, 1298, -292, -827, 1119, 29, 97, 1015, 1034, 912, 2147, 
-366, 971, 1337, -302, -851, 1154, 29, 92, 1044, 1054, 941, 2171, 
-370, 995, 1366, -312, -868, 1180, 29, 87, 1063, 1078, 966, 2191, 
-375, 1024, 1400, -324, -888, 1212, 29, 87, 1078, 1098, 985, 2215, 
-380, 1049, 1429, -334, -905, 1239, 29, 87, 1098, 1117, 995, 2239, 
-390, 1073, 1464, -341, -927, 1268, 29, 87, 1112, 1137, 1019, 2259, 
-400, 1093, 1493, -346, -946, 1293, 34, 87, 1122, 1146, 1039, 2278, 
-405, 1107, 1512, -351, -958, 1310, 34, 87, 1127, 1146, 1049, 2298, 
-409, 1122, 1532, -356, -971, 1327, 39, 87, 1127, 1151, 1054, 2308, 
-409, 1127, 1537, -358, -973, 1332, 43, 92, 1132, 1151, 1054, 2322, 
-405, 1127, 1532, -361, -968, 1329, 48, 97, 1132, 1146, 1058, 2332, 
-409, 1137, 1546, -363, -978, 1342, 53, 97, 1122, 1146, 1058, 2337, 
-409, 1137, 1546, -363, -978, 1342, 53, 107, 1117, 1146, 1054, 2342, 
-405, 1132, 1537, -363, -971, 1334, 58, 112, 1098, 1137, 1054, 2342, 
-400, 1122, 1522, -361, -961, 1322, 63, 117, 1088, 1122, 1044, 2337, 
-400, 1112, 1512, -356, -956, 1312, 68, 122, 1063, 1098, 1034, 2337, 
-390, 1093, 1483, -351, -936, 1288, 73, 126, 1034, 1073, 1015, 2327, 
-385, 1058, 1444, -336, -915, 1251, 78, 136, 1015, 1054, 985, 2308, 
-380, 1024, 1405, -322, -893, 1215, 78, 146, 985, 1024, 951, 2293, 
-370, 1000, 1371, -314, -871, 1185, 82, 151, 951, 995, 932, 2269, 
-356, 961, 1317, -302, -836, 1139, 82, 156, 922, 956, 902, 2244, 
-351, 922, 1273, -285, -812, 1098, 82, 165, 883, 922, 868, 2210, 
-341, 883, 1224, -270, -783, 1054, 82, 165, 849, 883, 839, 2181, 
-331, 844, 1176, -256, -753, 1010, 82, 161, 805, 844, 800, 2147, 
-312, 805, 1117, -246, -714, 961, 78, 161, 756, 795, 766, 2117, 
-297, 751, 1049, -226, -673, 900, 68, 161, 712, 756, 717, 2078, 
-278, 697, 976, -209, -627, 836, 63, 165, 668, 707, 668, 2044, 
-253, 649, 902, -197, -578, 775, 58, 165, 624, 663, 629, 1995, 
-234, 600, 834, -183, -534, 717, 48, 156, 575, 610, 580, 1961, 
-209, 546, 756, -168, -483, 651, 39, 151, 536, 570, 541, 1922, 
-185, 492, 678, -153, -431, 585, 29, 146, 488, 527, 502, 1883, 
-161, 448, 610, -143, -385, 529, 14, 136, 444, 483, 458, 1844, 
-131, 409, 541, -139, -336, 475, -9, 122, 405, 439, 414, 1805, 
-112, 351, 463, -119, -287, 407, -14, 112, 361, 395, 375, 1766, 
-92, 297, 390, -102, -241, 344, -19, 102, 326, 351, 322, 1727, 
-73, 244, 317, -85, -195, 280, -14, 102, 283, 307, 278, 1683, 
-53, 195, 248, -70, -151, 222, -4, 102, 248, 273, 239, 1649, 
-39, 161, 200, -61, -119, 180, 19, 102, 214, 234, 200, 1615, 
-19, 117, 136, -48, -78, 126, 34, 102, 180, 195, 161, 1581, 
-4, 78, 82, -36, -43, 80, 39, 97, 146, 165, 136, 1546, 
9, 58, 48, -34, -19, 53, 39, 92, 122, 131, 117, 1522, 
29, 29, 0, -29, 14, 14, 43, 73, 102, 117, 82, 1493, 
43, 19, -24, -31, 34, -2, 14, 43, 82, 92, 68, 1473, 
63, 9, -53, -36, 58, -21, -68, -24, 68, 78, 58, 1459, 
87, 4, -82, -46, 85, -39, -146, -68, 48, 63, 53, 1454, 
97, 9, -87, -53, 92, -39, -200, -107, 43, 63, 39, 1449, 
112, 9, -102, -61, 107, -46, -244, -146, 24, 53, 29, 1439, 
117, -4, -122, -56, 119, -63, -268, -175, 14, 39, 19, 1424, 
126, -4, -131, -61, 129, -68, -273, -180, 0, 24, 19, 1420, 
126, -9, -136, -58, 131, -73, -283, -185, 0, 19, 9, 1420, 
131, -19, -151, -56, 141, -85, -283, -185, -9, 14, 0, 1415, 
131, -43, -175, -43, 153, -109, -273, -185, -29, -4, -19, 1405, 
131, -78, -209, -26, 170, -143, -268, -185, -43, -19, -43, 1385, 
122, -122, -244, 0, 183, -183, -258, -175, -68, -48, -68, 1366, 
112, -156, -268, 21, 190, -212, -234, -161, -87, -68, -87, 1342, 
102, -180, -283, 39, 192, -231, -200, -131, -97, -78, -102, 1332, 
97, -200, -297, 51, 197, -248, -180, -107, -112, -87, -112, 1322, 
87, -214, -302, 63, 195, -258, -161, -82, -117, -97, -112, 1317, 
87, -224, -312, 68, 200, -268, -151, -73, -117, -107, -117, 1307, 
73, -229, -302, 78, 187, -265, -146, -68, -122, -107, -122, 1302, 
63, -248, -312, 92, 187, -280, -136, -68, -126, -112, -126, 1288, 
39, -273, -312, 117, 175, -292, -136, -73, -131, -126, -141, 1268, 
24, -302, -326, 139, 175, -314, -136, -78, -141, -131, -146, 1259, 
9, -302, -312, 146, 161, -307, -131, -78, -151, -141, -156, 1254, 
4, -322, -326, 158, 165, -324, -126, -78, -161, -151, -165, 1244, 
4, -326, -331, 161, 168, -329, -122, -78, -161, -151, -165, 1239, 
0, -336, -336, 168, 168, -336, -117, -68, -165, -156, -170, 1229, 
0, -336, -336, 168, 168, -336, -112, -68, -165, -161, -175, 1229, 
0, -341, -341, 170, 170, -341, -107, -63, -165, -165, -175, 1224, 
-4, -346, -341, 175, 168, -344, -102, -58, -165, -165, -180, 1220, 
-4, -351, -346, 178, 170, -348, -102, -58, -170, -170, -185, 1215, 
-4, -356, -351, 180, 173, -353, -102, -53, -175, -170, -190, 1210, 
-4, -356, -351, 180, 173, -353, -102, -48, -175, -170, -195, 1205, 
-4, -356, -351, 180, 173, -353, -97, -48, -180, -175, -195, 1205, 
-4, -361, -356, 183, 175, -358, -97, -48, -180, -175, -195, 1200, 
