I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-92, 48, 141, 21, -117, 95, -68, -39, -19, 87, 136, 131, 
-87, 43, 131, 21, -109, 87, -73, -43, -43, 68, 117, 117, 
-87, 43, 131, 21, -109, 87, -82, -58, -63, 48, 97, 107, 
-87, 43, 131, 21, -109, 87, -87, -78, -92, 24, 73, 87, 
-92, 43, 136, 24, -114, 90, -92, -87, -112, -4, 43, 63, 
-97, 34, 131, 31, -114, 82, -97, -92, -131, -24, 24, 39, 
-102, 29, 131, 36, -117, 80, -92, -92, -136, -39, 14, 29, 
-97, 9, 107, 43, -102, 58, -82, -97, -136, -48, 9, 19, 
-102, 9, 112, 46, -107, 61, -82, -97, -136, -43, 9, 19, 
-102, 24, 126, 39, -114, 75, -78, -102, -141, -43, 9, 19, 
-102, 14, 117, 43, -109, 65, -63, -92, -136, -48, 9, 19, 
-107, 4, 112, 51, -109, 58, -39, -82, -131, -48, 9, 14, 
-126, -29, 97, 78, -112, 34, -9, -58, -117, -39, 14, 14, 
-146, -63, 82, 104, -114, 9, 19, -39, -102, -29, 24, 19, 
-146, -78, 68, 112, -107, -4, 29, -34, -102, -29, 19, 14, 
-146, -97, 48, 122, -97, -24, 39, -29, -107, -29, 19, 9, 
-146, -102, 43, 124, -95, -29, 39, -29, -107, -34, 19, 4, 
-146, -107, 39, 126, -92, -34, 39, -29, -107, -39, 19, 0, 
-146, -107, 39, 126, -92, -34, 39, -24, -107, -39, 19, 0, 
-146, -112, 34, 129, -90, -39, 39, -19, -102, -34, 14, 0, 
-146, -117, 29, 131, -87, -43, 39, -14, -97, -34, 9, 4, 
-141, -117, 24, 129, -82, -46, 43, -14, -97, -34, 4, 9, 
-141, -112, 29, 126, -85, -41, 43, -14, -97, -29, 14, 19, 
-141, -112, 29, 126, -85, -41, 48, -14, -92, -19, 29, 29, 
-146, -107, 39, 126, -92, -34, 48, -14, -97, -19, 29, 29, 
-146, -102, 43, 124, -95, -29, 48, -14, -92, -14, 29, 29, 
-141, -87, 53, 114, -97, -17, 43, -14, -82, -14, 19, 19, 
-141, -73, 68, 107, -104, -2, 43, -14, -82, -9, 14, 14, 
-131, -82, 48, 107, -90, -17, 43, -14, -82, -9, 14, 14, 
-122, -92, 29, 107, -75, -31, 43, -19, -82, -9, 14, 14, 
-126, -97, 29, 112, -78, -34, 43, -19, -87, -14, 14, 14, 
-126, -97, 29, 112, -78, -34, 48, -19, -87, -19, 19, 14, 
-126, -92, 34, 109, -80, -29, 48, -19, -82, -19, 19, 9, 
-131, -92, 39, 112, -85, -26, 48, -19, -82, -24, 14, 4, 
-131, -97, 34, 114, -82, -31, 48, -19, -87, -24, 14, 4, 
-126, -97, 29, 112, -78, -34, 48, -19, -92, -24, 14, 4, 
-122, -92, 29, 107, -75, -31, 48, -24, -92, -24, 14, 9, 
-117, -78, 39, 97, -78, -19, 43, -24, -92, -19, 14, 19, 
-117, -78, 39, 97, -78, -19, 39, -24, -92, -19, 14, 19, 
-117, -78, 39, 97, -78, -19, 39, -24, -92, -19, 14, 19, 
-117, -78, 39, 97, -78, -19, 39, -24, -87, -14, 19, 24, 
-117, -78, 39, 97, -78, -19, 34, -24, -87, -14, 19, 24, 
-122, -78, 43, 100, -82, -17, 34, -29, -87, -14, 19, 19, 
-122, -78, 43, 100, -82, -17, 34, -29, -87, -29, -4, -19, 
-102, -73, 29, 87, -65, -21, 34, -29, -82, -4, 19, 9, 
-82, -78, 4, 80, -43, -36, 29, -24, -82, 19, 68, 97, 
-107, -82, 24, 95, -65, -29, 24, -24, -87, -19, 0, 4, 
-97, -87, 9, 92, -53, -39, 19, -24, -97, -29, 0, 4, 
-73, -92, -19, 82, -26, -56, 24, -19, -117, -48, -14, -24, 
-53, -97, -43, 75, -4, -70, 29, -9, -131, -82, -48, -63, 
-43, -122, -78, 82, 17, -100, 29, -4, -170, -131, -112, -122, 
-19, -185, -165, 102, 73, -175, 39, 14, -219, -204, -209, -234, 
19, -292, -312, 136, 165, -302, 58, 58, -278, -302, -307, -366, 
58, -405, -463, 173, 261, -434, 82, 97, -356, -419, -444, -531, 
73, -492, -566, 209, 319, -529, 107, 126, -448, -546, -600, -717, 
68, -546, -614, 239, 341, -580, 136, 136, -527, -678, -761, -912, 
68, -644, -712, 287, 390, -678, 170, 151, -619, -834, -961, -1161, 
53, -756, -810, 351, 431, -783, 214, 165, -688, -976, -1166, -1439, 
48, -868, -917, 409, 483, -893, 253, 175, -736, -1058, -1288, -1576, 
48, -995, -1044, 473, 546, -1019, 292, 195, -800, -1166, -1410, -1722, 
53, -1093, -1146, 519, 600, -1119, 326, 239, -839, -1234, -1488, -1839, 
53, -1234, -1288, 590, 671, -1261, 375, 268, -922, -1356, -1644, -2059, 
58, -1381, -1439, 661, 749, -1410, 409, 307, -995, -1478, -1790, -2215, 
73, -1512, -1586, 719, 829, -1549, 453, 351, -1039, -1556, -1888, -2332, 
97, -1673, -1771, 788, 934, -1722, 492, 395, -1112, -1664, -2000, -2479, 
165, -1859, -2025, 846, 1095, -1942, 507, 419, -1288, -1864, -2191, -2654, 
200, -2034, -2235, 917, 1217, -2135, 517, 409, -1483, -2088, -2410, -2849, 
224, -2205, -2430, 990, 1327, -2318, 527, 375, -1708, -2322, -2615, -3025, 
229, -2298, -2527, 1034, 1378, -2413, 497, 287, -1932, -2532, -2796, -3137, 
244, -2332, -2576, 1044, 1410, -2454, 434, 185, -2156, -2723, -2937, -3230, 
268, -2327, -2596, 1029, 1432, -2461, 287, 34, -2479, -2932, -3074, -3274, 
287, -2313, -2601, 1012, 1444, -2457, 156, -112, -2649, -3015, -3118, -3245, 
268, -2254, -2522, 993, 1395, -2388, 92, -248, -2576, -2918, -3006, -3132, 
268, -2186, -2454, 958, 1361, -2320, 68, -287, -2449, -2752, -2825, -2947, 
302, -2030, -2332, 863, 1317, -2181, 14, -219, -2152, -2400, -2469, -2591, 
326, -1854, -2181, 763, 1254, -2017, -34, -200, -1878, -2059, -2132, -2244, 
307, -1673, -1981, 683, 1144, -1827, -43, -204, -1610, -1781, -1859, -1976, 
258, -1503, -1761, 622, 1010, -1632, -48, -224, -1424, -1586, -1659, -1771, 
146, -1346, -1493, 600, 819, -1420, -43, -239, -1205, -1366, -1444, -1551, 
9, -1190, -1200, 590, 605, -1195, -14, -263, -1015, -1151, -1234, -1346, 
-68, -1034, -966, 551, 448, -1000, -14, -297, -863, -990, -1068, -1171, 
-102, -795, -692, 448, 295, -744, -24, -307, -702, -790, -858, -936, 
-131, -575, -444, 353, 156, -509, -24, -283, -492, -551, -605, -658, 
-156, -400, -244, 278, 43, -322, 9, -214, -292, -322, -366, -414, 
-156, -234, -78, 195, -39, -156, 19, -165, -126, -141, -170, -209, 
-126, -82, 43, 104, -85, -19, 19, -131, -4, -4, -24, -34, 
-117, -4, 112, 61, -114, 53, 34, -82, 97, 107, 92, 82, 
-117, 43, 161, 36, -139, 102, 43, -43, 180, 195, 185, 161, 
-102, 97, 200, 2, -151, 148, 39, -34, 190, 229, 224, 209, 
-87, 141, 229, -26, -158, 185, 19, -34, 200, 248, 253, 253, 
-68, 175, 244, -53, -156, 209, 4, -34, 204, 258, 268, 273, 
-58, 195, 253, -68, -156, 224, -4, -34, 229, 278, 287, 283, 
-48, 214, 263, -82, -156, 239, -9, -34, 239, 292, 302, 297, 
-43, 239, 283, -97, -163, 261, -19, -39, 239, 292, 307, 317, 
-39, 248, 287, -104, -163, 268, -19, -39, 239, 297, 317, 326, 
-34, 268, 302, -117, -168, 285, -24, -39, 253, 312, 326, 331, 
-29, 278, 307, -124, -168, 292, -29, -34, 263, 331, 346, 356, 
-24, 287, 312, -131, -168, 300, -34, -34, 273, 341, 361, 375, 
-19, 307, 326, -143, -173, 317, -34, -34, 278, 346, 366, 395, 
-19, 312, 331, -146, -175, 322, -34, -34, 292, 361, 370, 414, 
-19, 322, 341, -151, -180, 331, -39, -34, 302, 375, 395, 429, 
-19, 351, 370, -165, -195, 361, -48, -34, 312, 395, 414, 453, 
-14, 366, 380, -175, -197, 373, -53, -34, 331, 414, 439, 478, 
-9, 385, 395, -187, -202, 390, -53, -34, 346, 429, 458, 497, 
-9, 400, 409, -195, -209, 405, -58, -39, 361, 453, 478, 517, 
-9, 419, 429, -204, -219, 424, -68, -39, 375, 478, 502, 551, 
-9, 453, 463, -222, -236, 458, -78, -43, 395, 497, 536, 590, 
-9, 478, 488, -234, -248, 483, -82, -48, 414, 531, 561, 629, 
-4, 497, 502, -246, -253, 500, -82, -48, 444, 556, 590, 673, 
0, 527, 527, -263, -263, 527, -87, -48, 468, 585, 624, 712, 
-9, 561, 570, -275, -290, 566, -102, -48, 507, 619, 673, 751, 
-14, 595, 610, -290, -312, 602, -117, -53, 541, 658, 707, 795, 
-9, 629, 639, -309, -324, 634, -126, -58, 575, 702, 756, 854, 
-9, 673, 683, -331, -346, 678, -126, -63, 610, 746, 805, 902, 
-14, 717, 732, -351, -373, 724, -136, -68, 653, 790, 854, 961, 
-19, 766, 785, -373, -402, 775, -146, -73, 692, 834, 897, 1015, 
-14, 805, 819, -395, -417, 812, -151, -68, 732, 888, 956, 1068, 
-19, 854, 873, -417, -446, 863, -161, -73, 771, 936, 1015, 1127, 
-24, 902, 927, -439, -475, 915, -170, -78, 810, 980, 1063, 1180, 
-29, 956, 985, -463, -507, 971, -180, -78, 854, 1029, 1112, 1239, 
-39, 995, 1034, -478, -536, 1015, -190, -87, 893, 1078, 1156, 1298, 
-48, 1039, 1088, -495, -568, 1063, -195, -87, 922, 1122, 1205, 1337, 
-53, 1073, 1127, -509, -590, 1100, -204, -97, 951, 1146, 1244, 1376, 
-58, 1112, 1171, -527, -614, 1141, -209, -107, 980, 1176, 1273, 1405, 
-63, 1127, 1190, -531, -627, 1159, -214, -107, 1005, 1200, 1298, 1424, 
-68, 1146, 1215, -539, -641, 1180, -214, -107, 1029, 1220, 1317, 1444, 
-73, 1166, 1239, -546, -656, 1202, -214, -107, 1039, 1229, 1322, 1444, 
-73, 1171, 1244, -549, -658, 1207, -214, -107, 1039, 1229, 1322, 1439, 
-78, 1171, 1249, -546, -663, 1210, -214, -107, 1029, 1205, 1298, 1415, 
-78, 1156, 1234, -539, -656, 1195, -209, -107, 1005, 1171, 1254, 1371, 
-73, 1146, 1220, -536, -646, 1183, -209, -107, 976, 1141, 1220, 1332, 
-68, 1107, 1176, -519, -622, 1141, -204, -107, 936, 1098, 1171, 1283, 
-68, 1068, 1137, -500, -602, 1102, -200, -107, 883, 1029, 1102, 1215, 
-58, 1019, 1078, -480, -568, 1049, -200, -107, 824, 956, 1019, 1127, 
-53, 966, 1019, -456, -536, 993, -195, -107, 756, 868, 936, 1049, 
-43, 897, 941, -427, -492, 919, -185, -107, 683, 785, 849, 951, 
-24, 819, 844, -397, -434, 832, -180, -107, 614, 707, 766, 854, 
-9, 741, 751, -366, -380, 746, -175, -102, 541, 614, 683, 771, 
9, 668, 658, -339, -324, 663, -165, -92, 478, 536, 600, 688, 
24, 600, 575, -312, -275, 588, -161, -92, 409, 463, 522, 605, 
39, 531, 492, -285, -226, 512, -146, -78, 346, 385, 448, 522, 
48, 448, 400, -248, -175, 424, -131, -63, 297, 322, 385, 448, 
58, 390, 331, -224, -136, 361, -126, -58, 248, 258, 322, 385, 
68, 331, 263, -200, -97, 297, -122, -53, 200, 204, 268, 326, 
68, 287, 219, -178, -75, 253, -117, -53, 161, 161, 224, 263, 
78, 244, 165, -161, -43, 204, -112, -48, 122, 117, 175, 219, 
82, 219, 136, -151, -26, 178, -102, -48, 97, 82, 136, 175, 
87, 200, 112, -143, -12, 156, -97, -39, 73, 58, 102, 146, 
87, 146, 58, -117, 14, 102, -92, -29, 58, 39, 82, 126, 
82, 102, 19, -92, 31, 61, -82, -19, 53, 19, 63, 112, 
82, 78, -4, -80, 43, 36, -73, -14, 43, 9, 48, 82, 
82, 68, -14, -75, 48, 26, -68, -9, 29, -4, 29, 58, 
82, 63, -19, -73, 51, 21, -68, -14, 29, -14, 24, 48, 
78, 58, -19, -68, 48, 19, -68, -14, 29, -24, 14, 34, 
78, 58, -19, -68, 48, 19, -63, -14, 19, -29, 4, 19, 
78, 53, -24, -65, 51, 14, -58, -9, 19, -34, 0, 19, 
78, 48, -29, -63, 53, 9, -53, -9, 14, -39, 0, 19, 
78, 43, -34, -61, 56, 4, -53, -9, 14, -34, 0, 14, 
78, 39, -39, -58, 58, 0, -53, -9, 9, -34, -4, -4, 
82, 39, -43, -61, 63, -2, -58, -9, 0, -34, -9, -14, 
78, 43, -34, -61, 56, 4, -58, -9, 0, -34, -9, 4, 
78, 43, -34, -61, 56, 4, -53, -9, 4, -34, -4, 24, 
78, 43, -34, -61, 56, 4, -58, -9, 4, -34, -4, 19, 
78, 43, -34, -61, 56, 4, -58, -9, 4, -34, -4, 9, 
78, 48, -29, -63, 53, 9, -58, -9, 9, -43, -9, -9, 
78, 48, -29, -63, 53, 9, -58, -9, 9, -48, -14, -29, 
78, 34, -43, -56, 61, -4, -53, -9, 9, -48, -14, -19, 
82, 24, -58, -53, 70, -17, -48, -4, 19, -43, -9, -9, 
73, 24, -48, -48, 61, -12, -43, 4, 24, -34, -4, 0, 
68, 29, -39, -48, 53, -4, -39, 4, 29, -24, 9, 14, 
68, 39, -29, -53, 48, 4, -43, 0, 34, -24, 9, 14, 
73, 53, -19, -63, 46, 17, -48, 0, 43, -19, 14, 19, 
78, 73, -4, -75, 41, 34, -43, 9, 48, -4, 14, 29, 
82, 78, -4, -80, 43, 36, -39, 14, 68, 14, 29, 43, 
87, 97, 9, -92, 39, 53, -39, 24, 92, 34, 53, 63, 
92, 112, 19, -102, 36, 65, -39, 29, 107, 43, 73, 78, 
102, 141, 39, -122, 31, 90, -29, 34, 131, 78, 92, 97, 
107, 161, 53, -134, 26, 107, -14, 43, 161, 102, 112, 122, 
107, 161, 53, -134, 26, 107, 9, 63, 190, 117, 126, 131, 
102, 170, 68, -136, 17, 119, 29, 73, 204, 117, 136, 136, 
102, 170, 68, -136, 17, 119, 43, 87, 239, 151, 151, 141, 
102, 170, 68, -136, 17, 119, 53, 92, 239, 161, 156, 146, 
102, 170, 68, -136, 17, 119, 4, 68, 229, 156, 156, 151, 
102, 170, 68, -136, 17, 119, -19, 58, 224, 151, 146, 156, 
107, 165, 58, -136, 24, 112, -73, 19, 185, 122, 136, 146, 
107, 170, 63, -139, 21, 117, -136, -24, 136, 92, 122, 146, 
107, 170, 63, -139, 21, 117, -146, -24, 97, 73, 97, 126, 
102, 175, 73, -139, 14, 124, -141, -29, 78, 48, 68, 97, 
102, 161, 58, -131, 21, 109, -146, -39, 43, 19, 48, 78, 
102, 146, 43, -124, 29, 95, -146, -48, 9, -4, 29, 53, 
107, 136, 29, -122, 39, 82, -151, -63, -4, -29, 0, 39, 
107, 131, 24, -119, 41, 78, -151, -73, -19, -53, -19, 29, 
107, 131, 24, -119, 41, 78, -161, -82, -39, -63, -24, 9, 
102, 131, 29, -117, 36, 80, -165, -87, -43, -73, -34, -4, 
117, 156, 39, -136, 39, 97, -170, -97, -53, -82, -43, -9, 
122, 170, 48, -146, 36, 109, -165, -97, -53, -87, -53, -9, 
117, 146, 29, -131, 43, 87, -141, -87, -39, -78, -48, -4, 
112, 136, 24, -124, 43, 80, -131, -78, -39, -73, -48, 0, 
82, 107, 24, -95, 29, 65, -92, -58, -19, -58, -34, 9, 
58, 68, 9, -63, 24, 39, -63, -29, 4, -48, -19, 19, 
58, 53, -4, -56, 31, 24, -48, -24, 0, -48, -24, 4, 
58, 39, -19, -48, 39, 9, -39, -19, 0, -48, -29, -9, 
58, 29, -29, -43, 43, 0, -39, -14, 0, -48, -29, -9, 
58, 19, -39, -39, 48, -9, -39, -9, 0, -48, -29, -9, 
58, 19, -39, -39, 48, -9, -39, -9, 0, -48, -29, -9, 
58, 14, -43, -36, 51, -14, -34, -4, 0, -48, -29, -4, 
58, 14, -43, -36, 51, -14, -29, -4, -4, -48, -29, -4, 
53, 14, -39, -34, 46, -12, -29, -4, 0, -43, -29, -4, 
53, 19, -34, -36, 43, -7, -24, -4, 0, -43, -24, 0, 
53, 24, -29, -39, 41, -2, -24, -4, 0, -43, -24, 0, 
53, 14, -39, -34, 46, -12, -14, -4, 4, -39, -19, 0, 
48, 4, -43, -26, 46, -19, -9, 0, 4, -39, -19, 0, 
48, 4, -43, -26, 46, -19, -9, 4, 9, -29, -19, 0, 
53, 4, -48, -29, 51, -21, -9, 4, 14, -24, -19, 0, 
53, 9, -43, -31, 48, -17, -4, 4, 14, -19, -14, 4, 
53, 14, -39, -34, 46, -12, -4, 4, 14, -19, -14, 4, 
53, 14, -39, -34, 46, -12, -4, 0, 14, -19, -9, 14, 
48, 14, -34, -31, 41, -9, -9, 0, 9, -19, -4, 24, 
48, 19, -29, -34, 39, -4, -9, -4, 9, -19, 0, 24, 
48, 24, -24, -36, 36, 0, -9, -9, 14, -19, 0, 24, 
43, 24, -19, -34, 31, 2, -9, -9, 14, -24, -4, 14, 
43, 19, -24, -31, 34, -2, -9, -9, 14, -24, -4, 4, 
48, 19, -29, -34, 39, -4, -9, -9, 9, -24, -4, 4, 
48, 19, -29, -34, 39, -4, -9, -14, 4, -24, -4, 4, 
48, 29, -19, -39, 34, 4, -14, -14, 4, -19, -4, 9, 
48, 29, -19, -39, 34, 4, -14, -14, 4, -19, -4, 9, 
48, 29, -19, -39, 34, 4, -9, -14, 4, -19, -4, 9, 
48, 29, -19, -39, 34, 4, -9, -14, 9, -14, 0, 14, 
39, 29, -9, -34, 24, 9, -14, -9, 14, -14, 0, 14, 
24, 29, 4, -26, 9, 17, -14, -9, 19, -14, 0, 9, 
34, 34, 0, -34, 17, 17, -14, -9, 19, -29, -24, -24, 
58, 48, -9, -53, 34, 19, -14, -9, 24, -4, 4, 9, 
73, 48, -24, -61, 48, 12, -19, -4, 19, 19, 58, 97, 
48, 43, -4, -46, 26, 19, -19, -4, 9, -19, -9, 4, 
63, 48, -14, -56, 39, 17, -24, -4, -4, -34, -14, 4, 
82, 43, -39, -63, 61, 2, -24, 0, -24, -48, -29, -9, 
92, 19, -73, -56, 82, -26, -19, 9, -34, -78, -63, -48, 
102, -4, -107, -48, 104, -56, -19, 14, -68, -126, -117, -117, 
126, -68, -195, -29, 161, -131, -9, 34, -117, -195, -204, -229, 
156, -170, -326, 7, 241, -248, 9, 78, -175, -278, -292, -346, 
180, -258, -439, 39, 309, -348, 34, 102, -248, -385, -424, -507, 
200, -361, -561, 80, 380, -461, 63, 131, -331, -512, -580, -707, 
200, -439, -639, 119, 419, -539, 97, 151, -400, -639, -732, -907, 
195, -546, -741, 175, 468, -644, 131, 170, -488, -785, -917, -1127, 
180, -668, -849, 244, 514, -758, 175, 195, -551, -917, -1107, -1371, 
175, -766, -941, 295, 558, -854, 219, 209, -600, -1000, -1229, -1527, 
175, -883, -1058, 353, 617, -971, 268, 234, -663, -1098, -1351, -1693, 
180, -1010, -1190, 414, 685, -1100, 312, 292, -702, -1161, -1434, -1800, 
180, -1176, -1356, 497, 768, -1266, 366, 336, -785, -1288, -1595, -2010, 
185, -1312, -1498, 563, 841, -1405, 400, 375, -873, -1415, -1742, -2166, 
200, -1454, -1654, 627, 927, -1554, 444, 419, -932, -1493, -1830, -2283, 
224, -1615, -1839, 695, 1032, -1727, 478, 463, -1019, -1610, -1947, -2430, 
287, -1786, -2074, 749, 1180, -1930, 488, 488, -1205, -1825, -2147, -2601, 
317, -1966, -2283, 824, 1300, -2125, 497, 478, -1424, -2069, -2381, -2810, 
341, -2137, -2479, 897, 1410, -2308, 507, 444, -1668, -2313, -2596, -2991, 
351, -2230, -2581, 939, 1466, -2405, 468, 356, -1898, -2522, -2776, -3098, 
366, -2269, -2635, 951, 1500, -2452, 405, 253, -2137, -2718, -2928, -3201, 
390, -2264, -2654, 936, 1522, -2459, 268, 102, -2430, -2903, -3040, -3230, 
409, -2244, -2654, 917, 1532, -2449, 136, -43, -2571, -2957, -3059, -3181, 
385, -2181, -2566, 897, 1476, -2374, 58, -180, -2493, -2849, -2947, -3050, 
385, -2074, -2459, 844, 1422, -2266, 19, -219, -2361, -2684, -2762, -2849, 
419, -1883, -2303, 732, 1361, -2093, -34, -170, -2064, -2342, -2410, -2522, 
444, -1708, -2152, 631, 1298, -1930, -82, -170, -1786, -2000, -2069, -2186, 
424, -1537, -1961, 556, 1193, -1749, -87, -175, -1517, -1712, -1786, -1903, 
375, -1371, -1747, 497, 1061, -1559, -87, -185, -1337, -1517, -1581, -1688, 
258, -1229, -1488, 485, 873, -1359, -78, -195, -1122, -1302, -1366, -1478, 
122, -1078, -1200, 478, 661, -1139, -48, -219, -936, -1098, -1166, -1293, 
43, -917, -961, 436, 502, -939, -53, -263, -790, -941, -1010, -1112, 
4, -688, -692, 341, 348, -690, -63, -283, -634, -746, -810, -878, 
-43, -468, -424, 256, 190, -446, -63, -263, -424, -512, -556, -600, 
-73, -307, -234, 190, 80, -270, -29, -195, -229, -287, -322, -361, 
-78, -151, -73, 114, -2, -112, -19, -136, -68, -102, -122, -156, 
-68, 4, 73, 31, -70, 39, -19, -112, 43, 39, 29, 19, 
-58, 92, 151, -17, -104, 122, -4, -73, 136, 146, 146, 136, 
-58, 151, 209, -46, -134, 180, 4, -34, 219, 229, 239, 214, 
-48, 204, 253, -78, -151, 229, 4, -24, 239, 263, 273, 258, 
-43, 239, 283, -97, -163, 261, -9, -24, 258, 287, 302, 302, 
-29, 263, 292, -117, -161, 278, -24, -24, 263, 302, 322, 326, 
-19, 283, 302, -131, -161, 292, -34, -24, 287, 326, 346, 341, 
-14, 292, 307, -139, -161, 300, -34, -19, 297, 341, 361, 356, 
-14, 307, 322, -146, -168, 314, -39, -19, 292, 341, 366, 375, 
-9, 317, 326, -153, -168, 322, -39, -19, 287, 351, 380, 390, 
-9, 336, 346, -163, -178, 341, -43, -19, 302, 366, 390, 400, 
-14, 346, 361, -165, -187, 353, -48, -19, 312, 380, 405, 424, 
-14, 356, 370, -170, -192, 363, -53, -24, 322, 390, 419, 444, 
-14, 375, 390, -180, -202, 383, -53, -24, 326, 400, 434, 463, 
-19, 380, 400, -180, -209, 390, -53, -24, 336, 419, 448, 483, 
-19, 390, 409, -185, -214, 400, -58, -24, 341, 434, 473, 497, 
-19, 419, 439, -200, -229, 429, -68, -29, 351, 453, 492, 522, 
-19, 434, 453, -207, -236, 444, -73, -34, 370, 473, 512, 546, 
-19, 453, 473, -217, -246, 463, -73, -34, 385, 488, 531, 570, 
-19, 468, 488, -224, -253, 478, -78, -39, 400, 512, 556, 595, 
-19, 488, 507, -234, -263, 497, -87, -39, 419, 536, 580, 629, 
-19, 522, 541, -251, -280, 531, -97, -43, 444, 556, 614, 668, 
-24, 546, 570, -261, -297, 558, -102, -48, 463, 595, 644, 712, 
-29, 566, 595, -268, -312, 580, -102, -53, 492, 624, 678, 751, 
-29, 595, 624, -283, -326, 610, -107, -58, 517, 653, 712, 785, 
-39, 629, 668, -295, -353, 649, -117, -58, 546, 692, 761, 829, 
-48, 668, 717, -309, -383, 692, -126, -63, 566, 732, 795, 873, 
-53, 707, 761, -326, -407, 734, -136, -68, 595, 771, 844, 932, 
-58, 751, 810, -346, -434, 780, -136, -73, 624, 814, 893, 980, 
-63, 790, 854, -363, -458, 822, -146, -78, 663, 863, 941, 1039, 
-63, 829, 893, -383, -478, 861, -156, -82, 702, 912, 980, 1093, 
-63, 863, 927, -400, -495, 895, -161, -82, 741, 966, 1034, 1151, 
-78, 912, 990, -417, -534, 951, -170, -92, 785, 1015, 1093, 1215, 
-87, 956, 1044, -434, -566, 1000, -180, -97, 829, 1063, 1146, 1268, 
-97, 1005, 1102, -453, -600, 1054, -190, -92, 873, 1117, 1200, 1327, 
-107, 1044, 1151, -468, -629, 1098, -195, -97, 917, 1166, 1244, 1385, 
-112, 1078, 1190, -483, -651, 1134, -195, -97, 951, 1210, 1293, 1424, 
-117, 1102, 1220, -492, -668, 1161, -204, -97, 985, 1234, 1332, 1464, 
-126, 1151, 1278, -512, -702, 1215, -209, -102, 1015, 1259, 1361, 1493, 
-136, 1180, 1317, -522, -727, 1249, -209, -107, 1034, 1283, 1385, 1512, 
-146, 1205, 1351, -529, -749, 1278, -204, -107, 1058, 1307, 1405, 1532, 
-151, 1224, 1376, -536, -763, 1300, -204, -107, 1068, 1317, 1410, 1532, 
-151, 1229, 1381, -539, -766, 1305, -204, -107, 1068, 1317, 1410, 1517, 
-156, 1229, 1385, -536, -771, 1307, -204, -107, 1058, 1293, 1385, 1483, 
-151, 1215, 1366, -531, -758, 1290, -200, -107, 1034, 1259, 1342, 1439, 
-146, 1195, 1342, -524, -744, 1268, -200, -107, 1000, 1220, 1302, 1400, 
-141, 1146, 1288, -502, -714, 1217, -195, -107, 956, 1171, 1249, 1342, 
-136, 1102, 1239, -483, -688, 1171, -190, -107, 897, 1102, 1180, 1263, 
-126, 1049, 1176, -461, -651, 1112, -190, -102, 834, 1029, 1098, 1176, 
-122, 995, 1117, -436, -619, 1056, -185, -97, 766, 946, 1019, 1102, 
-107, 927, 1034, -409, -570, 980, -175, -97, 692, 863, 936, 1010, 
-82, 849, 932, -383, -507, 890, -170, -97, 624, 785, 854, 917, 
-68, 771, 839, -351, -453, 805, -165, -92, 551, 692, 771, 839, 
-48, 697, 746, -324, -397, 722, -156, -82, 483, 610, 688, 756, 
-34, 629, 663, -297, -348, 646, -151, -82, 414, 531, 610, 673, 
-19, 561, 580, -270, -300, 570, -141, -73, 351, 453, 531, 590, 
-4, 478, 483, -236, -244, 480, -131, -58, 297, 395, 463, 517, 
9, 419, 409, -214, -200, 414, -126, -48, 248, 336, 395, 448, 
19, 361, 341, -190, -161, 351, -122, -43, 200, 283, 336, 385, 
19, 312, 292, -165, -136, 302, -112, -39, 161, 239, 292, 322, 
29, 263, 234, -146, -102, 248, -102, -29, 122, 195, 248, 283, 
34, 229, 195, -131, -80, 212, -92, -29, 97, 156, 214, 244, 
39, 200, 161, -119, -61, 180, -87, -19, 78, 126, 180, 214, 
39, 165, 126, -102, -43, 146, -82, -14, 63, 107, 161, 185, 
29, 136, 107, -82, -39, 122, -68, -9, 53, 87, 141, 161, 
24, 107, 82, -65, -29, 95, -53, -4, 43, 78, 126, 141, 
24, 97, 73, -61, -24, 85, -48, 0, 29, 68, 107, 126, 
24, 82, 58, -53, -17, 70, -48, 0, 24, 63, 102, 117, 
19, 73, 53, -46, -17, 63, -48, 4, 19, 53, 102, 107, 
19, 73, 53, -46, -17, 63, -43, 4, 9, 48, 97, 92, 
19, 63, 43, -41, -12, 53, -39, 9, 9, 48, 87, 87, 
19, 58, 39, -39, -9, 48, -34, 9, 4, 43, 87, 87, 
19, 58, 39, -39, -9, 48, -34, 9, 4, 43, 87, 87, 
14, 58, 43, -36, -14, 51, -29, 9, 4, 43, 82, 82, 
14, 58, 43, -36, -14, 51, -29, 9, 0, 43, 73, 82, 
9, 58, 48, -34, -19, 53, -29, 9, 0, 43, 68, 82, 
4, 48, 43, -26, -19, 46, -24, 9, 4, 43, 73, 82, 
0, 43, 43, -21, -21, 43, -24, 9, 4, 43, 73, 87, 
0, 43, 43, -21, -21, 43, -19, 9, 4, 43, 78, 87, 
0, 48, 48, -24, -24, 48, -19, 9, 9, 43, 82, 87, 
-4, 48, 53, -21, -29, 51, -19, 9, 14, 48, 82, 87, 
-9, 48, 58, -19, -34, 53, -19, 9, 19, 48, 82, 87, 
-4, 53, 58, -24, -31, 56, -19, 9, 29, 58, 87, 87, 
-4, 58, 63, -26, -34, 61, -14, 14, 39, 73, 92, 97, 
-4, 68, 73, -31, -39, 70, -9, 14, 48, 82, 107, 112, 
