I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-4, 302, 307, -148, -156, 305, 161, 424, -946, -390, 312, 170, 
-9, 278, 287, -134, -148, 283, 122, 346, -1019, -453, 273, 146, 
-14, 258, 273, -122, -143, 265, 87, 273, -1098, -522, 239, 126, 
-9, 244, 253, -117, -131, 248, 78, 234, -1156, -556, 204, 117, 
-9, 234, 244, -112, -126, 239, 68, 195, -1220, -595, 175, 107, 
-9, 224, 234, -107, -122, 229, 53, 151, -1263, -634, 151, 97, 
-9, 214, 224, -102, -117, 219, 39, 107, -1307, -673, 126, 87, 
-9, 204, 214, -97, -112, 209, 29, 92, -1327, -688, 117, 78, 
-4, 195, 200, -95, -102, 197, 9, 63, -1356, -712, 97, 68, 
-4, 185, 190, -90, -97, 187, -4, 39, -1385, -736, 78, 63, 
0, 175, 175, -87, -87, 175, -19, 9, -1405, -771, 58, 39, 
4, 170, 165, -87, -80, 168, -43, -19, -1434, -790, 43, 39, 
4, 161, 156, -82, -75, 158, -63, -34, -1468, -800, 29, 24, 
4, 156, 151, -80, -73, 153, -87, -63, -1483, -814, 24, 34, 
4, 161, 156, -82, -75, 158, -117, -87, -1498, -834, 14, 34, 
9, 156, 146, -82, -68, 151, -131, -107, -1517, -844, 4, 29, 
14, 156, 141, -85, -63, 148, -146, -122, -1546, -868, -14, 14, 
9, 131, 122, -70, -56, 126, -146, -136, -1571, -902, -48, 9, 
4, 107, 102, -56, -48, 104, -156, -151, -1595, -927, -63, -9, 
0, 87, 87, -43, -43, 87, -156, -156, -1605, -936, -68, -14, 
-9, 63, 73, -26, -41, 68, -146, -161, -1629, -946, -78, -24, 
-14, 39, 53, -12, -34, 46, -131, -175, -1668, -980, -107, -29, 
-29, 0, 29, 14, -29, 14, -122, -180, -1727, -1034, -151, -58, 
-34, -19, 14, 26, -24, -2, -107, -200, -1795, -1093, -190, -82, 
-43, -39, 4, 41, -24, -17, -97, -219, -1869, -1132, -214, -97, 
-82, -87, -4, 85, -39, -46, -82, -273, -1952, -1171, -244, -117, 
-102, -117, -14, 109, -43, -65, -78, -331, -2044, -1220, -278, -156, 
-136, -146, -9, 141, -63, -78, -53, -390, -2137, -1273, -317, -170, 
-161, -165, -4, 163, -78, -85, -29, -453, -2249, -1342, -346, -195, 
-214, -224, -9, 219, -102, -117, -9, -531, -2342, -1405, -400, -224, 
-263, -283, -19, 273, -122, -151, 14, -639, -2449, -1483, -453, -263, 
-297, -326, -29, 312, -134, -178, 14, -673, -2518, -1517, -483, -278, 
-341, -370, -29, 356, -156, -200, 19, -727, -2576, -1556, -507, -297, 
-380, -419, -39, 400, -170, -229, 19, -873, -2766, -1678, -575, -336, 
-429, -453, -24, 441, -202, -239, 24, -1029, -2967, -1805, -653, -370, 
-478, -551, -73, 514, -202, -312, 43, -1161, -3191, -2000, -785, -453, 
-527, -619, -92, 573, -217, -356, 48, -1302, -3406, -2142, -893, -517, 
-561, -668, -107, 614, -226, -387, 48, -1468, -3547, -2254, -966, -556, 
-595, -736, -141, 666, -226, -439, 48, -1610, -3703, -2396, -1058, -624, 
-619, -805, -185, 712, -217, -495, 39, -1664, -3811, -2527, -1156, -673, 
-629, -839, -209, 734, -209, -524, 4, -1712, -3874, -2576, -1200, -697, 
-634, -849, -214, 741, -209, -531, -34, -1873, -3986, -2654, -1254, -707, 
-653, -907, -253, 780, -200, -580, -92, -2025, -4118, -2771, -1327, -751, 
-688, -976, -287, 832, -200, -631, -151, -2156, -4265, -2913, -1420, -814, 
-717, -1029, -312, 873, -202, -671, -204, -2303, -4411, -3006, -1493, -858, 
-727, -1068, -341, 897, -192, -705, -234, -2405, -4499, -3089, -1566, -878, 
-717, -1137, -419, 927, -148, -778, -268, -2449, -4577, -3201, -1649, -936, 
-707, -1239, -531, 973, -87, -885, -341, -2488, -4650, -3323, -1756, -1000, 
-707, -1346, -639, 1027, -34, -993, -380, -2537, -4743, -3450, -1854, -1078, 
-692, -1405, -712, 1049, 9, -1058, -458, -2649, -4821, -3538, -1917, -1117, 
-688, -1361, -673, 1024, -7, -1017, -551, -2796, -4923, -3611, -1927, -1107, 
-668, -1298, -629, 983, -19, -963, -639, -2874, -5026, -3664, -1961, -1098, 
-614, -1234, -619, 924, 2, -927, -741, -2928, -5070, -3689, -1956, -1083, 
-600, -1210, -610, 905, 4, -910, -873, -3123, -5216, -3791, -1995, -1068, 
-546, -1210, -663, 878, 58, -936, -1098, -3254, -5319, -3860, -2005, -1049, 
-444, -1210, -766, 827, 161, -988, -1312, -3269, -5309, -3894, -2010, -1049, 
-322, -1224, -902, 773, 290, -1063, -1498, -3259, -5299, -3913, -2030, -1049, 
-239, -1205, -966, 722, 363, -1085, -1683, -3230, -5202, -3864, -2000, -1039, 
-117, -1117, -1000, 617, 441, -1058, -1771, -3069, -4997, -3747, -1912, -995, 
39, -932, -971, 446, 505, -951, -1761, -2762, -4621, -3464, -1732, -883, 
151, -795, -946, 322, 549, -871, -1703, -2493, -4284, -3215, -1581, -775, 
239, -663, -902, 212, 570, -783, -1654, -2293, -4060, -3035, -1444, -673, 
302, -551, -854, 124, 578, -702, -1581, -2103, -3791, -2830, -1288, -590, 
356, -522, -878, 82, 617, -700, -1498, -1922, -3586, -2693, -1220, -551, 
390, -463, -854, 36, 622, -658, -1381, -1698, -3323, -2488, -1098, -488, 
434, -283, -717, -75, 575, -500, -1302, -1464, -2976, -2181, -863, -346, 
400, -87, -488, -156, 444, -287, -1083, -1102, -2503, -1751, -570, -214, 
283, -82, -366, -100, 324, -224, -746, -629, -1981, -1337, -361, -161, 
229, -43, -273, -92, 251, -158, -531, -268, -1581, -1010, -170, -87, 
185, 78, -107, -131, 146, -14, -341, 87, -1141, -629, 97, 34, 
180, 214, 34, -197, 73, 124, -165, 385, -756, -297, 341, 161, 
156, 283, 126, -219, 14, 204, -19, 624, -468, -39, 502, 209, 
151, 341, 190, -246, -19, 265, 53, 814, -263, 117, 605, 278, 
151, 390, 239, -270, -43, 314, 73, 912, -131, 204, 683, 331, 
151, 414, 263, -283, -56, 339, 92, 980, -24, 297, 736, 346, 
151, 429, 278, -290, -63, 353, 112, 1024, 24, 336, 746, 351, 
161, 453, 292, -307, -65, 373, 122, 1078, 82, 390, 785, 370, 
165, 488, 322, -326, -78, 405, 136, 1146, 185, 473, 849, 414, 
185, 512, 326, -348, -70, 419, 151, 1215, 283, 556, 907, 424, 
209, 546, 336, -378, -63, 441, 170, 1263, 336, 570, 922, 444, 
229, 570, 341, -400, -56, 456, 185, 1322, 395, 619, 941, 458, 
234, 614, 380, -424, -73, 497, 204, 1400, 488, 717, 1019, 488, 
234, 644, 409, -439, -87, 527, 234, 1478, 575, 795, 1068, 517, 
239, 663, 424, -451, -92, 544, 253, 1527, 605, 810, 1073, 531, 
244, 673, 429, -458, -92, 551, 278, 1581, 653, 844, 1083, 541, 
248, 692, 444, -470, -97, 568, 312, 1659, 746, 932, 1137, 566, 
253, 717, 463, -485, -104, 590, 351, 1737, 829, 980, 1176, 585, 
258, 732, 473, -495, -107, 602, 400, 1781, 854, 995, 1195, 590, 
263, 746, 483, -505, -109, 614, 439, 1830, 873, 1024, 1210, 595, 
253, 771, 517, -512, -131, 644, 483, 1893, 941, 1078, 1244, 619, 
239, 766, 527, -502, -143, 646, 522, 1932, 990, 1112, 1254, 619, 
224, 766, 541, -495, -158, 653, 556, 1942, 985, 1112, 1254, 614, 
209, 766, 556, -488, -173, 661, 595, 1961, 976, 1107, 1249, 614, 
190, 761, 570, -475, -190, 666, 624, 1966, 966, 1098, 1249, 614, 
175, 756, 580, -466, -202, 668, 644, 1961, 936, 1088, 1244, 600, 
151, 756, 605, -453, -226, 680, 653, 1937, 888, 1049, 1229, 595, 
126, 741, 614, -434, -244, 678, 663, 1883, 824, 1015, 1195, 575, 
107, 727, 619, -417, -256, 673, 668, 1825, 756, 971, 1156, 566, 
87, 707, 619, -397, -265, 663, 663, 1761, 683, 912, 1132, 551, 
63, 692, 629, -378, -283, 661, 649, 1678, 570, 829, 1093, 536, 
43, 673, 629, -358, -292, 651, 624, 1576, 458, 746, 1054, 497, 
24, 649, 624, -336, -300, 636, 580, 1468, 336, 663, 985, 488, 
14, 619, 605, -317, -295, 612, 546, 1366, 204, 566, 917, 453, 
0, 590, 590, -295, -295, 590, 507, 1249, 58, 458, 863, 424, 
-4, 570, 575, -283, -290, 573, 453, 1117, -82, 341, 795, 385, 
-19, 517, 536, -248, -278, 527, 414, 995, -219, 229, 712, 351, 
-24, 463, 488, -219, -256, 475, 370, 888, -356, 102, 634, 317, 
-39, 419, 458, -190, -248, 439, 322, 780, -502, -4, 561, 278, 
-43, 375, 419, -165, -231, 397, 263, 668, -629, -107, 488, 229, 
-43, 346, 390, -151, -217, 368, 224, 561, -732, -204, 419, 204, 
-43, 302, 346, -129, -195, 324, 180, 478, -839, -292, 361, 175, 
-43, 273, 317, -114, -180, 295, 146, 395, -951, -380, 307, 151, 
-48, 229, 278, -90, -163, 253, 97, 273, -1083, -492, 234, 107, 
-48, 200, 248, -75, -148, 224, 68, 214, -1151, -546, 190, 82, 
-48, 175, 224, -63, -136, 200, 39, 156, -1220, -605, 146, 58, 
-48, 141, 190, -46, -119, 165, 9, 97, -1293, -663, 112, 34, 
-48, 107, 156, -29, -102, 131, -19, 39, -1366, -722, 78, 9, 
-48, 102, 151, -26, -100, 126, -34, 19, -1385, -746, 58, 4, 
-43, 87, 131, -21, -87, 109, -43, -4, -1415, -771, 34, -4, 
-43, 78, 122, -17, -82, 100, -58, -29, -1449, -800, 14, -19, 
-39, 58, 97, -9, -68, 78, -68, -58, -1483, -834, -9, -24, 
-39, 39, 78, 0, -58, 58, -68, -78, -1498, -858, -29, -48, 
-39, 29, 68, 4, -53, 48, -73, -92, -1512, -868, -43, -48, 
-43, 19, 63, 12, -53, 41, -73, -87, -1537, -878, -53, -63, 
-43, 4, 48, 19, -46, 26, -78, -102, -1551, -893, -58, -63, 
-39, 4, 43, 17, -41, 24, -82, -107, -1556, -907, -68, -68, 
-34, 0, 34, 17, -34, 17, -78, -107, -1551, -907, -73, -68, 
-34, -9, 24, 21, -29, 7, -78, -102, -1556, -917, -82, -82, 
-39, -19, 19, 29, -29, 0, -68, -97, -1561, -932, -92, -82, 
-43, -9, 34, 26, -39, 12, -63, -97, -1566, -932, -82, -82, 
-48, 9, 58, 19, -53, 34, -58, -97, -1561, -917, -78, -68, 
-53, 24, 78, 14, -65, 51, -34, -97, -1581, -907, -82, -63, 
-53, 29, 82, 12, -68, 56, -4, -102, -1610, -922, -92, -58, 
-63, 4, 68, 29, -65, 36, 9, -97, -1659, -966, -122, -82, 
-73, -9, 63, 41, -68, 26, 34, -107, -1717, -1024, -161, -102, 
-82, -24, 58, 53, -70, 17, 48, -122, -1766, -1054, -175, -117, 
-102, -48, 53, 75, -78, 2, 63, -175, -1834, -1083, -195, -126, 
-112, -58, 53, 85, -82, -2, 58, -244, -1942, -1132, -229, -156, 
-146, -82, 63, 114, -104, -9, 53, -326, -2054, -1195, -268, -170, 
-170, -97, 73, 134, -122, -12, 29, -419, -2176, -1263, -292, -190, 
-200, -117, 82, 158, -141, -17, 4, -512, -2274, -1302, -326, -195, 
-224, -136, 87, 180, -156, -24, -9, -634, -2396, -1376, -366, -214, 
-229, -136, 92, 183, -161, -21, -53, -697, -2469, -1415, -380, -214, 
-239, -136, 102, 187, -170, -17, -68, -771, -2518, -1454, -400, -219, 
-273, -170, 102, 222, -187, -34, -73, -922, -2723, -1571, -473, -253, 
-322, -204, 117, 263, -219, -43, -73, -1078, -2937, -1688, -546, -283, 
-375, -331, 43, 353, -209, -143, -58, -1220, -3162, -1893, -678, -366, 
-429, -434, -4, 431, -212, -219, -53, -1381, -3381, -2064, -805, -453, 
-468, -512, -43, 490, -212, -278, -48, -1556, -3557, -2210, -912, -517, 
-517, -605, -87, 561, -214, -346, -43, -1712, -3767, -2366, -1019, -585, 
-561, -712, -151, 636, -204, -431, -39, -1810, -3928, -2532, -1141, -653, 
-580, -771, -190, 675, -195, -480, -63, -1888, -4006, -2615, -1210, -697, 
-600, -790, -190, 695, -204, -490, -92, -2054, -4148, -2713, -1278, -717, 
-634, -868, -234, 751, -200, -551, -141, -2210, -4309, -2835, -1356, -766, 
-668, -966, -297, 817, -185, -631, -185, -2342, -4440, -2981, -1459, -834, 
-702, -1039, -336, 871, -183, -688, -214, -2488, -4572, -3093, -1551, -888, 
-717, -1063, -346, 890, -185, -705, -229, -2562, -4626, -3152, -1610, -907, 
-736, -1161, -424, 949, -156, -793, -258, -2576, -4709, -3245, -1688, -990, 
-756, -1327, -570, 1041, -92, -949, -307, -2610, -4797, -3386, -1815, -1083, 
-756, -1444, -688, 1100, -34, -1066, -331, -2654, -4855, -3528, -1922, -1156, 
-746, -1478, -732, 1112, -7, -1105, -380, -2742, -4909, -3596, -1986, -1185, 
-722, -1410, -688, 1066, -17, -1049, -439, -2849, -4992, -3616, -1966, -1156, 
-692, -1366, -673, 1029, -9, -1019, -580, -2976, -5119, -3684, -1991, -1137, 
-653, -1298, -644, 976, -4, -971, -751, -3093, -5182, -3747, -2005, -1132, 
-610, -1239, -629, 924, 9, -934, -932, -3264, -5285, -3825, -2034, -1117, 
-517, -1263, -746, 890, 114, -1005, -1190, -3376, -5402, -3899, -2044, -1112, 
-390, -1244, -854, 817, 231, -1049, -1424, -3362, -5343, -3899, -2025, -1098, 
-268, -1259, -990, 763, 361, -1124, -1644, -3337, -5294, -3908, -2039, -1093, 
-175, -1210, -1034, 692, 429, -1122, -1805, -3264, -5167, -3821, -1976, -1054, 
-9, -1058, -1049, 534, 519, -1054, -1834, -3040, -4904, -3645, -1849, -966, 
131, -912, -1044, 390, 588, -978, -1820, -2781, -4596, -3435, -1712, -878, 
214, -785, -1000, 285, 607, -893, -1761, -2562, -4289, -3206, -1566, -775, 
307, -634, -941, 163, 624, -788, -1703, -2361, -4055, -3006, -1415, -668, 
380, -522, -902, 70, 641, -712, -1620, -2156, -3801, -2810, -1259, -590, 
439, -492, -932, 26, 685, -712, -1546, -1976, -3577, -2664, -1185, -551, 
448, -439, -888, -4, 668, -663, -1420, -1742, -3294, -2469, -1063, -488, 
473, -263, -736, -104, 605, -500, -1283, -1444, -2903, -2127, -810, -331, 
424, -78, -502, -173, 463, -290, -1015, -1029, -2396, -1659, -502, -185, 
302, -82, -385, -109, 344, -234, -678, -541, -1869, -1259, -302, -141, 
244, -43, -287, -100, 265, -165, -473, -165, -1454, -932, -112, -78, 
190, 53, -136, -122, 163, -41, -273, 195, -1034, -561, 141, 34, 
190, 180, -9, -185, 100, 85, -87, 488, -668, -239, 366, 151, 
170, 263, 92, -217, 39, 178, 43, 712, -405, -19, 502, 195, 
161, 302, 141, -231, 9, 222, 92, 883, -219, 97, 585, 248, 
151, 331, 180, -241, -14, 256, 126, 976, -97, 195, 663, 292, 
161, 356, 195, -258, -17, 275, 161, 1039, -4, 278, 717, 307, 
170, 375, 204, -273, -17, 290, 170, 1083, 53, 302, 727, 317, 
180, 405, 224, -292, -21, 314, 170, 1137, 122, 375, 766, 336, 
185, 439, 253, -312, -34, 346, 185, 1215, 224, 473, 829, 375, 
204, 463, 258, -334, -26, 361, 200, 1293, 297, 541, 878, 385, 
224, 497, 273, -361, -24, 385, 219, 1342, 331, 541, 883, 405, 
239, 512, 273, -375, -17, 392, 239, 1400, 409, 585, 897, 414, 
244, 541, 297, -392, -26, 419, 268, 1478, 517, 678, 971, 439, 
248, 566, 317, -407, -34, 441, 302, 1556, 595, 756, 1019, 468, 
253, 585, 331, -419, -39, 458, 326, 1610, 624, 771, 1034, 483, 
253, 595, 341, -424, -43, 468, 356, 1668, 683, 805, 1054, 488, 
258, 619, 361, -439, -51, 490, 390, 1747, 766, 893, 1107, 507, 
263, 649, 385, -456, -61, 517, 429, 1825, 834, 936, 1141, 527, 
263, 663, 400, -463, -68, 531, 473, 1859, 854, 941, 1151, 531, 
263, 678, 414, -470, -75, 546, 512, 1898, 873, 966, 1161, 536, 
253, 697, 444, -475, -95, 570, 561, 1961, 936, 1019, 1190, 561, 
239, 692, 453, -466, -107, 573, 600, 2000, 980, 1054, 1205, 566, 
224, 697, 473, -461, -124, 585, 624, 2000, 966, 1054, 1215, 566, 
209, 702, 492, -456, -141, 597, 653, 2010, 951, 1058, 1210, 570, 
190, 702, 512, -446, -161, 607, 683, 2010, 941, 1049, 1210, 575, 
175, 697, 522, -436, -173, 610, 702, 2000, 907, 1029, 1205, 561, 
151, 697, 546, -424, -197, 622, 712, 1971, 858, 990, 1190, 561, 
126, 683, 556, -405, -214, 619, 722, 1912, 800, 956, 1156, 536, 
107, 668, 561, -387, -226, 614, 722, 1849, 727, 907, 1117, 517, 
87, 649, 561, -368, -236, 605, 707, 1776, 644, 858, 1102, 512, 
63, 629, 566, -346, -251, 597, 688, 1688, 531, 785, 1063, 507, 
43, 605, 561, -324, -258, 583, 658, 1581, 429, 697, 1015, 473, 
24, 580, 556, -302, -265, 568, 619, 1473, 312, 610, 946, 458, 
19, 561, 541, -290, -261, 551, 585, 1371, 180, 522, 888, 424, 
9, 527, 517, -268, -253, 522, 536, 1249, 39, 429, 829, 405, 
4, 492, 488, -248, -241, 490, 478, 1117, -97, 297, 746, 366, 
-4, 453, 458, -224, -231, 456, 434, 995, -229, 180, 673, 331, 
-4, 414, 419, -204, -212, 417, 390, 883, -366, 87, 619, 287, 
-19, 370, 390, -175, -204, 380, 341, 771, -507, 4, 561, 244, 
-24, 336, 361, -156, -192, 348, 283, 658, -629, -112, 488, 209, 
-24, 307, 331, -141, -178, 319, 244, 556, -732, -224, 419, 195, 
-19, 263, 283, -122, -151, 273, 200, 478, -839, -302, 361, 175, 
-14, 214, 229, -100, -122, 222, 141, 351, -1000, -424, 283, 146, 
-19, 180, 200, -80, -109, 190, 102, 273, -1073, -488, 234, 117, 
-24, 151, 175, -63, -100, 163, 63, 200, -1151, -556, 190, 92, 
-24, 117, 141, -46, -82, 129, 34, 146, -1220, -610, 146, 73, 
-29, 87, 117, -29, -73, 102, 9, 97, -1288, -663, 107, 58, 
-29, 73, 102, -21, -65, 87, -9, 53, -1337, -707, 82, 39, 
-29, 58, 87, -14, -58, 73, -29, 9, -1385, -751, 58, 19, 
-29, 48, 78, -9, -53, 63, -39, -4, -1405, -766, 48, 9, 
-29, 34, 63, -2, -46, 48, -48, -24, -1434, -790, 29, 0, 
-29, 19, 48, 4, -39, 34, -63, -48, -1464, -814, 9, -4, 
-29, 0, 29, 14, -29, 14, -68, -68, -1483, -849, -9, -29, 
-24, 0, 24, 12, -24, 12, -73, -82, -1503, -863, -19, -29, 
-24, -4, 19, 14, -21, 7, -73, -82, -1527, -868, -29, -43, 
-24, -19, 4, 21, -14, -7, -78, -97, -1537, -883, -39, -43, 
-24, -24, 0, 24, -12, -12, -87, -107, -1546, -902, -53, -53, 
-24, -39, -14, 31, -4, -26, -87, -112, -1551, -902, -58, -53, 
-24, -48, -24, 36, 0, -36, -87, -112, -1566, -917, -73, -63, 
-29, -53, -24, 41, -2, -39, -78, -117, -1581, -927, -92, -63, 
-34, -58, -24, 46, -4, -41, -78, -122, -1595, -927, -92, -78, 
-39, -58, -19, 48, -9, -39, -78, -126, -1600, -936, -97, -78, 
-48, -63, -14, 56, -17, -39, -68, -131, -1620, -946, -107, -82, 
-63, -78, -14, 70, -24, -46, -53, -146, -1668, -971, -112, -87, 
-87, -107, -19, 97, -34, -63, -43, -151, -1737, -1015, -131, -117, 
-92, -117, -24, 104, -34, -70, -24, -180, -1795, -1073, -180, -146, 
-102, -126, -24, 114, -39, -75, -9, -209, -1859, -1112, -214, -165, 
-131, -170, -39, 151, -46, -104, 9, -263, -1952, -1156, -244, -175, 
-141, -195, -53, 168, -43, -124, 19, -322, -2054, -1210, -278, -204, 
-180, -224, -43, 202, -68, -134, 24, -414, -2152, -1273, -317, -219, 
-209, -244, -34, 226, -87, -139, 29, -512, -2269, -1351, -346, -244, 
-239, -263, -24, 251, -107, -143, 34, -570, -2361, -1385, -370, -253, 
-263, -283, -19, 273, -122, -151, 43, -658, -2469, -1434, -395, -273, 
-268, -283, -14, 275, -126, -148, 34, -727, -2552, -1488, -424, -273, 
-283, -283, 0, 283, -141, -141, 29, -814, -2625, -1546, -448, -278, 
-322, -312, 9, 317, -165, -151, 29, -961, -2830, -1659, -512, -312, 
-370, -326, 43, 348, -207, -141, 34, -1117, -3045, -1776, -585, -341, 
-424, -419, 4, 422, -214, -207, 58, -1259, -3259, -1966, -707, -424, 
-478, -483, -4, 480, -236, -244, 68, -1410, -3464, -2103, -805, -488, 
-522, -551, -29, 536, -246, -290, 87, -1551, -3635, -2244, -902, -527, 
-566, -639, -73, 602, -246, -356, 107, -1668, -3821, -2415, -1019, -595, 
-610, -732, -122, 671, -244, -427, 126, -1771, -3962, -2581, -1141, -663, 
-639, -790, -151, 714, -244, -470, 122, -1869, -4060, -2664, -1210, -707, 
-658, -810, -151, 734, -253, -480, 82, -2034, -4216, -2762, -1293, -732, 
-692, -878, -185, 785, -253, -531, 24, -2191, -4392, -2898, -1395, -790, 
-712, -951, -239, 832, -236, -595, -34, -2322, -4518, -3054, -1488, -863, 
-727, -1010, -283, 868, -222, -646, -87, -2469, -4645, -3162, -1561, -917, 
-727, -1034, -307, 880, -209, -671, -141, -2532, -4704, -3220, -1620, -936, 
-707, -1088, -380, 897, -163, -734, -200, -2537, -4753, -3308, -1688, -995, 
-697, -1180, -483, 939, -107, -832, -253, -2571, -4811, -3416, -1781, -1044, 
-697, -1278, -580, 988, -58, -929, -273, -2615, -4889, -3528, -1864, -1107, 
-668, -1307, -639, 988, -14, -973, -356, -2684, -4953, -3596, -1917, -1137, 
-649, -1234, -585, 941, -31, -910, -453, -2786, -5041, -3650, -1917, -1117, 
-610, -1180, -570, 895, -19, -875, -605, -2923, -5163, -3728, -1961, -1112, 
-536, -1127, -590, 832, 26, -858, -771, -3035, -5226, -3777, -1966, -1102, 
-483, -1127, -644, 805, 80, -885, -956, -3172, -5328, -3860, -1986, -1088, 
-390, -1151, -761, 771, 185, -956, -1234, -3245, -5387, -3908, -1976, -1068, 
-273, -1122, -849, 697, 287, -985, -1464, -3225, -5294, -3889, -1956, -1049, 
-136, -1107, -971, 622, 417, -1039, -1664, -3181, -5202, -3855, -1952, -1029, 
-48, -1034, -985, 541, 468, -1010, -1776, -3079, -5026, -3723, -1859, -980, 
78, -893, -971, 407, 524, -932, -1790, -2845, -4743, -3523, -1708, -897, 
195, -717, -912, 261, 553, -814, -1771, -2605, -4411, -3274, -1532, -780, 
268, -590, -858, 161, 563, -724, -1703, -2405, -4118, -3059, -1385, -668, 
322, -522, -844, 100, 583, -683, -1634, -2196, -3904, -2888, -1278, -605, 
351, -473, -824, 61, 588, -649, -1542, -1995, -3645, -2693, -1151, -561, 
380, -429, -810, 24, 595, -619, -1439, -1800, -3391, -2503, -1034, -502, 
390, -356, -746, -17, 568, -551, -1302, -1561, -3079, -2244, -863, -419, 
400, -229, -629, -85, 514, -429, -1156, -1234, -2649, -1883, -634, -297, 
331, -87, -419, -122, 375, -253, -868, -780, -2093, -1400, -346, -185, 
239, -73, -312, -82, 275, -192, -561, -341, -1590, -1005, -136, -141, 
209, -24, -234, -92, 222, -129, -375, -14, -1210, -697, 53, -78, 
170, 73, -97, -122, 134, -12, -214, 302, -839, -361, 283, 24, 
170, 185, 14, -178, 78, 100, -68, 561, -522, -73, 488, 131, 
156, 244, 87, -200, 34, 165, 34, 727, -297, 131, 614, 165, 
161, 292, 131, -226, 14, 212, 63, 844, -156, 234, 683, 219, 
165, 331, 165, -248, 0, 248, 97, 936, -53, 297, 751, 268, 
170, 346, 175, -258, -2, 261, 131, 1000, 24, 366, 795, 278, 
170, 366, 195, -268, -12, 280, 141, 1039, 82, 409, 805, 278, 
180, 395, 214, -287, -17, 305, 141, 1088, 151, 468, 844, 292, 
200, 414, 214, -307, -7, 314, 156, 1166, 239, 527, 883, 336, 
234, 424, 190, -329, 21, 307, 170, 1244, 322, 585, 917, 346, 
239, 468, 229, -353, 4, 348, 190, 1288, 380, 624, 956, 366, 
239, 502, 263, -370, -12, 383, 204, 1342, 444, 697, 1000, 380, 
244, 541, 297, -392, -26, 419, 229, 1420, 531, 775, 1054, 409, 
244, 566, 322, -405, -39, 444, 263, 1498, 614, 834, 1078, 439, 
248, 585, 336, -417, -43, 461, 297, 1551, 653, 849, 1093, 453, 
253, 595, 341, -424, -43, 468, 336, 1610, 712, 883, 1112, 463, 
258, 614, 356, -436, -48, 485, 375, 1683, 780, 961, 1156, 488, 
263, 639, 375, -451, -56, 507, 419, 1756, 839, 1000, 1185, 507, 
263, 653, 390, -458, -63, 522, 463, 1790, 878, 1024, 1215, 517, 
263, 668, 405, -466, -70, 536, 497, 1830, 912, 1063, 1239, 527, 
244, 692, 448, -468, -102, 570, 541, 1878, 946, 1093, 1268, 551, 
219, 688, 468, -453, -124, 578, 580, 1903, 961, 1102, 1273, 551, 
204, 692, 488, -448, -141, 590, 605, 1893, 946, 1102, 1263, 546, 
190, 697, 507, -444, -158, 602, 634, 1893, 927, 1098, 1249, 546, 
175, 697, 522, -436, -173, 610, 658, 1883, 907, 1078, 1249, 546, 
165, 697, 531, -431, -183, 614, 673, 1864, 868, 1058, 1244, 531, 
141, 697, 556, -419, -207, 627, 683, 1830, 814, 1019, 1229, 531, 
117, 683, 566, -400, -224, 624, 692, 1766, 746, 985, 1195, 517, 
97, 673, 575, -385, -239, 624, 692, 1703, 663, 936, 1156, 512, 
78, 658, 580, -368, -251, 619, 683, 1634, 575, 873, 1132, 502, 
58, 639, 580, -348, -261, 610, 649, 1542, 463, 775, 1073, 488, 
43, 614, 570, -329, -263, 592, 605, 1429, 351, 678, 1015, 448, 
24, 595, 570, -309, -273, 583, 561, 1327, 224, 590, 956, 439, 
14, 570, 556, -292, -270, 563, 527, 1229, 87, 488, 897, 405, 
4, 527, 522, -265, -258, 524, 483, 1117, -53, 380, 834, 375, 
4, 492, 488, -248, -241, 490, 424, 990, -190, 263, 756, 336, 
-4, 458, 463, -226, -234, 461, 385, 878, -317, 175, 692, 307, 
-4, 424, 429, -209, -217, 427, 341, 780, -444, 73, 634, 278, 
-9, 385, 395, -187, -202, 390, 292, 673, -580, -34, 561, 244, 
-4, 346, 351, -170, -178, 348, 234, 561, -697, -136, 488, 200, 
-4, 312, 317, -153, -161, 314, 200, 473, -790, -224, 429, 175, 
-4, 244, 248, -119, -126, 246, 141, 366, -946, -351, 351, 131, 
-9, 214, 224, -102, -117, 219, 97, 283, -1034, -419, 302, 102, 
-14, 190, 204, -87, -109, 197, 58, 204, -1127, -492, 258, 78, 
-14, 156, 170, -70, -92, 163, 43, 161, -1180, -541, 214, 63, 
-19, 126, 146, -53, -82, 136, 29, 117, -1239, -595, 175, 48, 
-19, 102, 122, -41, -70, 112, 9, 68, -1298, -649, 136, 24, 
-19, 78, 97, -29, -58, 87, -9, 19, -1356, -702, 97, 0, 
-14, 68, 82, -26, -48, 75, -19, 4, -1376, -717, 87, -9, 
-9, 53, 63, -21, -36, 58, -34, -19, -1405, -736, 68, -14, 
-9, 39, 48, -14, -29, 43, -48, -43, -1434, -761, 53, -24, 
-9, 19, 29, -4, -19, 24, -58, -68, -1454, -790, 39, -48, 
-14, 9, 24, 2, -19, 17, -68, -82, -1473, -810, 24, -48, 
-24, -4, 19, 14, -21, 7, -73, -82, -1498, -819, 9, -63, 
-24, -14, 9, 19, -17, -2, -78, -102, -1512, -834, 0, -63, 
-24, -14, 9, 19, -17, -2, -87, -117, -1527, -854, -14, -73, 
-19, -29, -9, 24, -4, -19, -82, -117, -1522, -858, -24, -87, 
