I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -14, 4, 17, -12, -4, -24, -43, 14, 19, 14, 0, 
-19, -14, 4, 17, -12, -4, -19, -48, 14, 19, 14, 0, 
-19, -14, 4, 17, -12, -4, -19, -43, 14, 19, 14, 0, 
-19, -14, 4, 17, -12, -4, -19, -43, 14, 19, 14, 0, 
-24, -9, 14, 17, -19, 2, -19, -43, 14, 19, 14, -4, 
-24, -4, 19, 14, -21, 7, -19, -43, 14, 19, 9, -4, 
-24, -4, 19, 14, -21, 7, -14, -43, 14, 19, 9, -4, 
-24, -4, 19, 14, -21, 7, -14, -43, 14, 19, 9, -4, 
-24, -9, 14, 17, -19, 2, -14, -43, 9, 14, 4, -4, 
-24, -14, 9, 19, -17, -2, -14, -43, 4, 9, 0, -4, 
-24, -14, 9, 19, -17, -2, -14, -43, 4, 9, 0, -4, 
-19, -14, 4, 17, -12, -4, -9, -43, 0, 9, 0, -4, 
-14, -9, 4, 12, -9, -2, -9, -43, 4, 9, 0, -4, 
-9, -4, 4, 7, -7, 0, -9, -48, 4, 4, 0, -4, 
-9, -9, 0, 9, -4, -4, -9, -48, 4, 4, 0, -4, 
-9, -9, 0, 9, -4, -4, -9, -48, 0, 0, -4, -4, 
-9, -9, 0, 9, -4, -4, -9, -48, -4, 0, -4, -4, 
-9, -9, 0, 9, -4, -4, -9, -53, -4, -4, -4, -4, 
-9, -9, 0, 9, -4, -4, -14, -53, -4, -9, 0, -4, 
-9, -9, 0, 9, -4, -4, -14, -53, -9, -14, 0, -4, 
-9, -9, 0, 9, -4, -4, -9, -48, -9, -9, 0, 0, 
-9, -14, -4, 12, -2, -9, -4, -48, -14, -9, -4, 0, 
-9, -24, -14, 17, 2, -19, 0, -48, -9, -9, 0, 0, 
-9, -39, -29, 24, 9, -34, 0, -48, -9, -9, 0, 0, 
-9, -29, -19, 19, 4, -24, 0, -43, -9, -9, 0, 0, 
-9, -19, -9, 14, 0, -14, 0, -39, -9, -9, 0, 0, 
-14, -9, 4, 12, -9, -2, 9, -34, 0, -4, 4, 4, 
-14, 0, 14, 7, -14, 7, 24, -14, 14, 4, 14, 9, 
-19, 14, 34, 2, -26, 24, 43, 4, 34, 14, 24, 19, 
-19, 24, 43, -2, -31, 34, 58, 34, 48, 24, 43, 34, 
-19, 39, 58, -9, -39, 48, 78, 53, 63, 34, 53, 43, 
-19, 48, 68, -14, -43, 58, 92, 73, 78, 43, 53, 48, 
-24, 63, 87, -19, -56, 75, 107, 82, 92, 58, 63, 58, 
-29, 68, 97, -19, -63, 82, 117, 82, 97, 63, 68, 68, 
-29, 73, 102, -21, -65, 87, 102, 73, 102, 63, 68, 68, 
-29, 78, 107, -24, -68, 92, 68, 19, 92, 58, 68, 68, 
-29, 68, 97, -19, -63, 82, 24, -43, 68, 43, 68, 68, 
-34, 58, 92, -12, -63, 75, 0, -82, 53, 34, 63, 68, 
-43, 58, 102, -7, -73, 80, -4, -87, 43, 34, 63, 68, 
-58, 63, 122, -2, -90, 92, -14, -92, 39, 34, 63, 73, 
-58, 63, 122, -2, -90, 92, -34, -107, 24, 34, 63, 73, 
-53, 53, 107, 0, -80, 80, -39, -112, 9, 24, 63, 73, 
-43, 48, 92, -2, -68, 70, -53, -122, -9, 19, 58, 63, 
-39, 39, 78, 0, -58, 58, -58, -122, -24, 14, 53, 63, 
-24, 29, 53, -2, -39, 41, -68, -122, -34, 9, 58, 63, 
-24, 29, 53, -2, -39, 41, -68, -117, -34, 9, 63, 63, 
-29, 4, 34, 12, -31, 19, -68, -117, -39, 4, 58, 58, 
-29, -39, -9, 34, -9, -24, -58, -117, -34, -4, 43, 43, 
-29, -48, -19, 39, -4, -34, -48, -107, -43, -14, 24, 24, 
-29, -58, -29, 43, 0, -43, -43, -102, -43, -34, 4, 4, 
-24, -58, -34, 41, 4, -46, -39, -97, -43, -34, -4, -14, 
-24, -58, -34, 41, 4, -46, -34, -92, -43, -39, -9, -24, 
-14, -63, -48, 39, 17, -56, -34, -92, -43, -43, -14, -24, 
-14, -68, -53, 41, 19, -61, -34, -92, -43, -43, -24, -29, 
-14, -78, -63, 46, 24, -70, -34, -92, -48, -43, -24, -29, 
-14, -82, -68, 48, 26, -75, -34, -92, -48, -43, -24, -29, 
-14, -82, -68, 48, 26, -75, -34, -87, -48, -53, -24, -29, 
-14, -82, -68, 48, 26, -75, -34, -82, -48, -58, -29, -29, 
-14, -82, -68, 48, 26, -75, -34, -82, -48, -53, -29, -34, 
-14, -82, -68, 48, 26, -75, -34, -82, -48, -53, -29, -34, 
-14, -78, -63, 46, 24, -70, -34, -82, -48, -53, -24, -29, 
-14, -78, -63, 46, 24, -70, -34, -82, -48, -48, -19, -24, 
488, 424, -63, -456, 275, 180, 468, 414, 448, 448, 478, 473, 
990, 927, -63, -958, 527, 431, 971, 912, 946, 946, 976, 971, 
492, 424, -68, -458, 280, 178, 473, 419, 448, 439, 478, 473, 
-4, -78, -73, 41, 34, -75, -24, -73, -48, -68, -19, -24, 
0, -78, -78, 39, 39, -78, -48, -82, -53, -43, 0, -14, 
14, -82, -97, 34, 56, -90, -68, -97, -126, -43, 24, -4, 
14, -112, -126, 48, 70, -119, -73, -107, -229, -87, 24, -4, 
24, -136, -161, 56, 92, -148, -126, -185, -405, -136, 48, 4, 
29, -156, -185, 63, 107, -170, -239, -468, -683, -244, 87, 29, 
34, -180, -214, 73, 124, -197, -409, -956, -1127, -400, 156, 87, 
58, -229, -287, 85, 173, -258, -610, -1468, -1683, -590, 253, 151, 
82, -219, -302, 68, 192, -261, -873, -1995, -2142, -673, 448, 278, 
92, -136, -229, 21, 161, -183, -1107, -2454, -2488, -678, 712, 468, 
92, -39, -131, -26, 112, -85, -1278, -2835, -2679, -663, 990, 683, 
112, 63, -48, -87, 80, 7, -1429, -3084, -2752, -566, 1210, 829, 
156, 141, -14, -148, 85, 63, -1581, -3054, -2620, -366, 1361, 917, 
170, 161, -9, -165, 90, 75, -1590, -2820, -2288, -239, 1390, 936, 
170, 161, -9, -165, 90, 75, -1434, -2376, -1859, -234, 1293, 912, 
141, 122, -19, -131, 80, 51, -1210, -1893, -1517, -322, 1039, 790, 
73, 29, -43, -51, 58, -7, -961, -1503, -1259, -429, 692, 629, 
29, -24, -53, -2, 41, -39, -766, -1200, -976, -409, 492, 502, 
19, -34, -53, 7, 36, -43, -595, -912, -688, -385, 351, 419, 
-43, -14, 29, 29, -36, 7, -380, -580, -424, -263, 229, 331, 
-87, -9, 78, 48, -82, 34, -200, -312, -204, -117, 126, 224, 
-87, -9, 78, 48, -82, 34, -97, -180, -78, -43, 73, 122, 
-63, -19, 43, 41, -53, 12, -39, -73, 39, -39, 43, 63, 
-24, -43, -19, 34, -2, -31, 4, 34, 78, -34, -14, 9, 
-14, -78, -63, 46, 24, -70, 43, 68, 82, -19, -63, -48, 
-9, -87, -78, 48, 34, -82, 53, 68, 102, -19, -78, -58, 
-9, -78, -68, 43, 29, -73, 53, 82, 117, -9, -63, -58, 
-9, -73, -63, 41, 26, -68, 58, 92, 117, -9, -63, -58, 
-9, -68, -58, 39, 24, -63, 58, 92, 112, -4, -73, -58, 
-4, -68, -63, 36, 29, -65, 63, 92, 117, -4, -73, -63, 
-4, -68, -63, 36, 29, -65, 68, 102, 122, -4, -78, -63, 
-9, -73, -63, 41, 26, -68, 68, 102, 122, -4, -78, -63, 
-9, -78, -68, 43, 29, -73, 68, 107, 126, 0, -78, -63, 
-9, -87, -78, 48, 34, -82, 73, 107, 126, 0, -78, -68, 
-9, -97, -87, 53, 39, -92, 73, 107, 131, 4, -73, -68, 
-9, -82, -73, 46, 31, -78, 78, 112, 136, 4, -73, -68, 
-9, -68, -58, 39, 24, -63, 78, 112, 141, 9, -73, -68, 
-9, -63, -53, 36, 21, -58, 78, 117, 141, 9, -73, -68, 
-9, -63, -53, 36, 21, -58, 78, 117, 146, 9, -73, -68, 
-9, -63, -53, 36, 21, -58, 82, 122, 146, 9, -73, -68, 
-9, -68, -58, 39, 24, -63, 82, 122, 151, 14, -73, -73, 
-9, -68, -58, 39, 24, -63, 82, 122, 156, 14, -78, -73, 
-9, -68, -58, 39, 24, -63, 82, 126, 156, 14, -82, -68, 
-9, -63, -53, 36, 21, -58, 82, 122, 161, 9, -82, -68, 
-9, -58, -48, 34, 19, -53, 87, 126, 165, 9, -82, -68, 
-9, -53, -43, 31, 17, -48, 87, 131, 165, 9, -82, -68, 
-9, -53, -43, 31, 17, -48, 87, 136, 175, 14, -82, -73, 
-9, -48, -39, 29, 14, -43, 92, 146, 175, 14, -82, -73, 
-9, -48, -39, 29, 14, -43, 92, 156, 180, 19, -82, -73, 
-9, -53, -43, 31, 17, -48, 92, 161, 190, 19, -78, -73, 
-9, -53, -43, 31, 17, -48, 92, 165, 190, 24, -78, -73, 
-9, -53, -43, 31, 17, -48, 97, 170, 200, 24, -78, -73, 
-9, -48, -39, 29, 14, -43, 97, 175, 204, 29, -78, -73, 
-19, -43, -24, 31, 2, -34, 102, 185, 209, 29, -78, -73, 
-29, -43, -14, 36, -7, -29, 107, 190, 219, 39, -78, -73, 
-19, -43, -24, 31, 2, -34, 117, 204, 234, 43, -78, -73, 
-9, -39, -29, 24, 9, -34, 117, 214, 244, 48, -82, -73, 
-14, -29, -14, 21, 0, -21, 122, 224, 258, 53, -82, -73, 
-14, -24, -9, 19, -2, -17, 126, 239, 273, 58, -82, -73, 
-14, -19, -4, 17, -4, -12, 126, 248, 283, 63, -82, -73, 
-14, -9, 4, 12, -9, -2, 136, 263, 297, 73, -82, -73, 
-14, 0, 14, 7, -14, 7, 141, 283, 317, 78, -82, -73, 
-14, 4, 19, 4, -17, 12, 146, 297, 331, 87, -82, -68, 
-19, 9, 29, 4, -24, 19, 156, 317, 346, 92, -82, -68, 
-29, 14, 43, 7, -36, 29, 170, 341, 366, 97, -82, -63, 
-29, 24, 53, 2, -41, 39, 175, 356, 380, 107, -82, -63, 
-29, 34, 63, -2, -46, 48, 190, 375, 395, 112, -82, -58, 
-34, 48, 82, -7, -58, 65, 195, 395, 414, 122, -87, -53, 
-39, 58, 97, -9, -68, 78, 209, 409, 429, 126, -87, -43, 
-39, 63, 102, -12, -70, 82, 204, 414, 434, 126, -87, -43, 
-43, 68, 112, -12, -78, 90, 209, 429, 444, 126, -87, -39, 
-39, 78, 117, -19, -78, 97, 214, 439, 458, 131, -87, -39, 
-39, 78, 117, -19, -78, 97, 219, 444, 463, 131, -87, -29, 
-39, 82, 122, -21, -80, 102, 229, 448, 468, 131, -82, -19, 
-39, 102, 141, -31, -90, 122, 234, 453, 473, 141, -78, -14, 
-39, 102, 141, -31, -90, 122, 229, 453, 478, 141, -73, -9, 
-48, 107, 156, -29, -102, 131, 229, 448, 478, 141, -68, 0, 
-39, 122, 161, -41, -100, 141, 229, 448, 473, 141, -63, 4, 
-39, 122, 161, -41, -100, 141, 224, 439, 468, 146, -48, 14, 
-39, 126, 165, -43, -102, 146, 219, 414, 453, 146, -39, 19, 
-39, 126, 165, -43, -102, 146, 200, 390, 439, 146, -29, 29, 
-34, 126, 161, -46, -97, 143, 185, 346, 409, 136, -14, 39, 
-24, 122, 146, -48, -85, 134, 161, 302, 361, 131, -4, 43, 
-19, 112, 131, -46, -75, 122, 131, 258, 317, 122, 9, 43, 
-14, 97, 112, -41, -63, 104, 112, 219, 283, 107, 24, 48, 
-14, 87, 102, -36, -58, 95, 87, 170, 229, 87, 39, 53, 
-4, 78, 82, -36, -43, 80, 63, 131, 190, 73, 48, 53, 
-4, 73, 78, -34, -41, 75, 43, 97, 161, 58, 58, 53, 
-4, 63, 68, -29, -36, 65, 24, 68, 131, 48, 58, 53, 
0, 48, 48, -24, -24, 48, 9, 34, 102, 34, 58, 58, 
0, 29, 29, -14, -14, 29, -4, 9, 73, 19, 58, 58, 
0, 24, 24, -12, -12, 24, -9, -4, 58, 9, 63, 48, 
0, 14, 14, -7, -7, 14, -19, -19, 43, 4, 63, 48, 
0, 4, 4, -2, -2, 4, -24, -29, 29, -9, 63, 39, 
0, -4, -4, 2, 2, -4, -24, -39, 19, -9, 63, 34, 
0, -4, -4, 2, 2, -4, -29, -48, 4, -19, 63, 34, 
0, -9, -9, 4, 4, -9, -29, -48, 0, -24, 63, 29, 
9, -9, -19, 0, 14, -14, -34, -48, 0, -29, 53, 29, 
14, -14, -29, 0, 21, -21, -34, -48, -4, -29, 53, 29, 
4, -14, -19, 4, 12, -17, -34, -48, -4, -29, 48, 24, 
-4, -14, -9, 9, 2, -12, -34, -48, -4, -29, 48, 24, 
-9, -19, -9, 14, 0, -14, -34, -48, -4, -29, 48, 24, 
-14, -24, -9, 19, -2, -17, -34, -48, -9, -29, 48, 24, 
-9, -24, -14, 17, 2, -19, -34, -48, -9, -29, 48, 19, 
-9, -24, -14, 17, 2, -19, -34, -48, -9, -29, 48, 19, 
-4, -29, -24, 17, 9, -26, -34, -53, -4, -34, 48, 14, 
-4, -34, -29, 19, 12, -31, -34, -53, -4, -34, 53, 14, 
-4, -34, -29, 19, 12, -31, -34, -53, -4, -34, 53, 14, 
-4, -34, -29, 19, 12, -31, -34, -53, -4, -29, 53, 14, 
-4, -29, -24, 17, 9, -26, -34, -53, -4, -29, 48, 14, 
-4, -29, -24, 17, 9, -26, -34, -53, -4, -29, 43, 14, 
-4, -29, -24, 17, 9, -26, -34, -53, 0, -24, 43, 14, 
-4, -29, -24, 17, 9, -26, -34, -48, 0, -24, 43, 14, 
-4, -29, -24, 17, 9, -26, -34, -48, 0, -24, 48, 14, 
-4, -24, -19, 14, 7, -21, -29, -43, 4, -24, 53, 14, 
-4, -24, -19, 14, 7, -21, -29, -43, 4, -24, 53, 14, 
-4, -24, -19, 14, 7, -21, -29, -39, 9, -24, 53, 14, 
-4, -24, -19, 14, 7, -21, -24, -39, 9, -19, 48, 9, 
-4, -24, -19, 14, 7, -21, -19, -39, 14, -19, 48, 9, 
-4, -24, -19, 14, 7, -21, -14, -34, 14, -19, 43, 9, 
-4, -24, -19, 14, 7, -21, -14, -29, 19, -14, 39, 9, 
-9, -19, -9, 14, 0, -14, -14, -29, 19, -14, 39, 4, 
-14, -19, -4, 17, -4, -12, -14, -24, 19, -14, 39, 0, 
-14, -14, 0, 14, -7, -7, -9, -24, 24, -9, 39, 0, 
-14, -14, 0, 14, -7, -7, -9, -24, 29, -9, 39, 0, 
-19, -14, 4, 17, -12, -4, -4, -19, 29, -4, 34, 0, 
-19, -14, 4, 17, -12, -4, -4, -14, 29, -4, 34, 0, 
-19, -14, 4, 17, -12, -4, -4, -14, 29, -4, 34, 0, 
-19, -14, 4, 17, -12, -4, -4, -9, 34, 0, 34, 0, 
-19, -14, 4, 17, -12, -4, 0, -9, 34, 0, 34, 0, 
-19, -14, 4, 17, -12, -4, 0, -4, 34, 0, 34, 0, 
-14, -14, 0, 14, -7, -7, 0, -4, 34, 0, 34, 0, 
-14, -14, 0, 14, -7, -7, 0, -4, 34, 0, 34, -4, 
-14, -14, 0, 14, -7, -7, -4, -4, 34, 0, 29, -4, 
-14, -14, 0, 14, -7, -7, -4, -4, 34, 0, 29, -4, 
-19, -14, 4, 17, -12, -4, -4, -4, 34, 0, 29, -4, 
-24, -14, 9, 19, -17, -2, -4, -4, 34, 0, 29, -4, 
-24, -14, 9, 19, -17, -2, -4, -4, 34, 0, 29, -4, 
-24, -14, 9, 19, -17, -2, -4, -4, 34, 0, 29, -4, 
-19, -14, 4, 17, -12, -4, 0, -4, 29, 0, 29, -4, 
-19, -14, 4, 17, -12, -4, 0, -4, 29, 0, 29, -4, 
-19, -19, 0, 19, -9, -9, -4, -9, 24, -4, 24, -4, 
-19, -29, -9, 24, -4, -19, -9, -9, 24, -4, 19, -4, 
-19, -29, -9, 24, -4, -19, -9, -9, 19, -9, 14, -4, 
-19, -29, -9, 24, -4, -19, -9, -9, 14, -9, 14, -4, 
-19, -29, -9, 24, -4, -19, -9, -14, 9, -9, 9, -4, 
-19, -29, -9, 24, -4, -19, -9, -19, 9, -9, 9, -9, 
-19, -29, -9, 24, -4, -19, -9, -19, 9, -9, 9, -9, 
-19, -29, -9, 24, -4, -19, -9, -19, 9, -9, 9, -9, 
-14, -19, -4, 17, -4, -12, -4, -19, 9, -9, 14, -4, 
-9, -4, 4, 7, -7, 0, 4, -9, 19, -4, 24, 4, 
-9, 9, 19, 0, -14, 14, 14, -4, 29, 0, 34, 14, 
-9, 24, 34, -7, -21, 29, 34, 19, 48, 14, 39, 19, 
-9, 29, 39, -9, -24, 34, 48, 43, 58, 24, 48, 34, 
-9, 39, 48, -14, -29, 43, 63, 63, 73, 34, 53, 43, 
-9, 48, 58, -19, -34, 53, 78, 87, 87, 43, 53, 48, 
-14, 63, 78, -24, -46, 70, 97, 102, 102, 53, 63, 53, 
-19, 73, 92, -26, -56, 82, 107, 102, 107, 58, 68, 58, 
-24, 78, 102, -26, -63, 90, 97, 92, 107, 63, 68, 58, 
-29, 78, 107, -24, -68, 92, 63, 39, 92, 58, 63, 58, 
-29, 68, 97, -19, -63, 82, 19, -19, 68, 48, 58, 58, 
-34, 53, 87, -9, -61, 70, 0, -58, 53, 39, 53, 58, 
-39, 48, 87, -4, -63, 68, -4, -68, 43, 34, 53, 58, 
-53, 53, 107, 0, -80, 80, -9, -73, 34, 34, 53, 63, 
-58, 53, 112, 2, -85, 82, -24, -87, 19, 34, 53, 63, 
-53, 48, 102, 2, -78, 75, -29, -92, 9, 24, 53, 63, 
-43, 43, 87, 0, -65, 65, -48, -102, -9, 19, 48, 53, 
-39, 29, 68, 4, -53, 48, -63, -102, -24, 14, 39, 53, 
-24, 19, 43, 2, -34, 31, -78, -107, -34, 9, 34, 53, 
-24, 14, 39, 4, -31, 26, -78, -112, -34, 9, 34, 53, 
-29, 4, 34, 12, -31, 19, -78, -117, -43, 0, 29, 48, 
-29, -29, 0, 29, -14, -14, -68, -117, -43, -14, 19, 34, 
-29, -63, -34, 46, 2, -48, -58, -107, -53, -24, 4, 14, 
-19, -78, -58, 48, 19, -68, -53, -97, -53, -43, -14, -4, 
-4, -68, -63, 36, 29, -65, -48, -87, -53, -43, -24, -19, 
-4, -68, -63, 36, 29, -65, -43, -82, -53, -48, -39, -24, 
4, -73, -78, 34, 41, -75, -43, -82, -53, -53, -48, -24, 
0, -78, -78, 39, 39, -78, -43, -82, -53, -53, -53, -29, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -53, -53, -29, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -53, -53, -29, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -58, -53, -29, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -58, -53, -29, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -53, -48, -34, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -53, -48, -34, 
-4, -82, -78, 43, 36, -80, -43, -82, -58, -58, -48, -34, 
497, 414, -82, -456, 290, 165, 458, 419, 439, 444, 448, 463, 
1000, 917, -82, -958, 541, 417, 961, 922, 936, 946, 946, 961, 
502, 414, -87, -458, 295, 163, 458, 419, 439, 444, 453, 463, 
4, -87, -92, 41, 48, -90, -43, -82, -58, -58, -39, -34, 
4, -87, -92, 41, 48, -90, -43, -82, -78, -58, -39, -34, 
9, -82, -92, 36, 51, -87, -63, -92, -97, -34, -19, -24, 
19, -97, -117, 39, 68, -107, -78, -107, -175, -53, -9, -19, 
14, -141, -156, 63, 85, -148, -82, -117, -287, -117, -24, -24, 
24, -165, -190, 70, 107, -178, -122, -141, -429, -170, 0, -19, 
29, -185, -214, 78, 122, -200, -219, -366, -658, -278, 34, 0, 
34, -239, -273, 102, 153, -256, -380, -829, -1088, -463, 58, 29, 
53, -312, -366, 129, 209, -339, -566, -1322, -1639, -688, 112, 63, 
78, -307, -385, 114, 231, -346, -824, -1869, -2117, -780, 278, 175, 
92, -229, -322, 68, 207, -275, -1058, -2347, -2483, -790, 517, 351, 
92, -126, -219, 17, 156, -173, -1229, -2762, -2684, -771, 814, 580, 
112, -19, -131, -46, 122, -75, -1381, -3050, -2771, -673, 1058, 741, 
165, 82, -82, -124, 124, 0, -1581, -3103, -2664, -434, 1268, 858, 
190, 122, -68, -156, 129, 26, -1639, -2952, -2376, -263, 1351, 907, 
190, 146, -43, -168, 117, 51, -1493, -2503, -1947, -219, 1302, 907, 
161, 117, -43, -139, 102, 36, -1283, -2010, -1595, -273, 1098, 810, 
92, 14, -78, -53, 85, -31, -1039, -1620, -1346, -390, 736, 649, 
48, -34, -82, -7, 65, -58, -844, -1317, -1068, -400, 522, 522, 
34, -43, -78, 4, 56, -61, -673, -1029, -785, -419, 370, 444, 
-29, -24, 4, 26, -17, -9, -458, -692, -522, -326, 239, 361, 
-82, -14, 68, 48, -75, 26, -253, -395, -273, -156, 126, 253, 
-97, -9, 87, 53, -92, 39, -126, -239, -117, -53, 63, 151, 
-73, -14, 58, 43, -65, 21, -68, -117, 0, -48, 24, 78, 
-34, -34, 0, 34, -17, -17, -24, 9, 39, -43, -39, 9, 
-19, -68, -48, 43, 14, -58, 24, 58, 58, -29, -82, -48, 
-9, -78, -68, 43, 29, -73, 43, 68, 92, -29, -97, -58, 
-9, -73, -63, 41, 26, -68, 43, 82, 107, -19, -87, -63, 
-9, -78, -68, 43, 29, -73, 48, 92, 112, -19, -92, -68, 
-19, -78, -58, 48, 19, -68, 48, 92, 107, -14, -102, -73, 
-24, -78, -53, 51, 14, -65, 53, 92, 107, -14, -102, -82, 
-14, -78, -63, 46, 24, -70, 58, 102, 112, -14, -107, -82, 
-9, -78, -68, 43, 29, -73, 58, 102, 112, -14, -107, -82, 
-9, -78, -68, 43, 29, -73, 58, 107, 117, -9, -107, -82, 
-9, -78, -68, 43, 29, -73, 63, 107, 117, -9, -112, -87, 
-9, -78, -68, 43, 29, -73, 63, 107, 122, -4, -112, -87, 
-9, -78, -68, 43, 29, -73, 68, 112, 122, -4, -112, -87, 
-9, -78, -68, 43, 29, -73, 68, 112, 126, 0, -112, -82, 
-9, -73, -63, 41, 26, -68, 68, 117, 131, 0, -112, -78, 
-9, -73, -63, 41, 26, -68, 68, 117, 136, 0, -112, -78, 
-9, -68, -58, 39, 24, -63, 73, 122, 136, 0, -112, -78, 
-14, -68, -53, 41, 19, -61, 73, 122, 141, 4, -112, -82, 
-19, -68, -48, 43, 14, -58, 73, 122, 146, 4, -112, -82, 
-19, -68, -48, 43, 14, -58, 73, 126, 146, 4, -112, -78, 
-19, -68, -48, 43, 14, -58, 73, 126, 151, 4, -112, -78, 
-19, -68, -48, 43, 14, -58, 78, 136, 156, 9, -112, -78, 
-19, -63, -43, 41, 12, -53, 78, 141, 156, 9, -112, -78, 
-19, -63, -43, 41, 12, -53, 78, 146, 165, 14, -112, -82, 
-19, -58, -39, 39, 9, -48, 82, 151, 165, 14, -112, -82, 
-19, -53, -34, 36, 7, -43, 82, 156, 170, 19, -107, -82, 
-19, -48, -29, 34, 4, -39, 82, 161, 180, 19, -102, -82, 
-19, -43, -24, 31, 2, -34, 82, 165, 180, 24, -107, -82, 
-19, -43, -24, 31, 2, -34, 87, 170, 190, 24, -107, -82, 
-19, -39, -19, 29, 0, -29, 87, 175, 195, 29, -107, -82, 
-19, -34, -14, 26, -2, -24, 92, 185, 200, 29, -107, -82, 
-19, -34, -14, 26, -2, -24, 92, 190, 209, 39, -107, -82, 
-19, -34, -14, 26, -2, -24, 97, 204, 224, 43, -107, -82, 
-19, -29, -9, 24, -4, -19, 97, 214, 234, 48, -112, -82, 
-24, -19, 4, 21, -14, -7, 102, 224, 244, 53, -112, -82, 
-24, -19, 4, 21, -14, -7, 107, 239, 253, 63, -112, -78, 
-24, -19, 4, 21, -14, -7, 107, 248, 263, 73, -112, -73, 
-24, -9, 14, 17, -19, 2, 117, 263, 278, 82, -112, -73, 
-24, 0, 24, 12, -24, 12, 122, 283, 297, 87, -112, -73, 
-24, 19, 43, 2, -34, 31, 126, 297, 317, 97, -112, -68, 
-24, 39, 63, -7, -43, 51, 136, 317, 336, 102, -112, -68, 
-29, 43, 73, -7, -51, 58, 156, 336, 356, 107, -107, -63, 
-29, 48, 78, -9, -53, 63, 161, 346, 370, 117, -102, -63, 
-34, 48, 82, -7, -58, 65, 170, 366, 385, 122, -102, -58, 
-43, 58, 102, -7, -73, 80, 175, 385, 405, 131, -107, -58, 
-48, 68, 117, -9, -82, 92, 190, 400, 419, 141, -107, -53, 
-48, 78, 126, -14, -87, 102, 190, 405, 424, 151, -107, -53, 
-48, 97, 146, -24, -97, 122, 200, 419, 434, 156, -107, -43, 
-43, 117, 161, -36, -102, 139, 204, 429, 448, 161, -107, -39, 
-48, 117, 165, -34, -107, 141, 209, 434, 458, 161, -107, -29, 
-48, 122, 170, -36, -109, 146, 214, 439, 468, 161, -102, -19, 
-48, 136, 185, -43, -117, 161, 214, 448, 473, 170, -97, -14, 
-48, 131, 180, -41, -114, 156, 209, 453, 478, 170, -92, -9, 
-63, 131, 195, -34, -129, 163, 209, 448, 478, 170, -87, 0, 
-58, 141, 200, -41, -129, 170, 209, 448, 478, 170, -82, 4, 
-58, 141, 200, -41, -129, 170, 204, 444, 473, 170, -68, 14, 
-58, 146, 204, -43, -131, 175, 200, 424, 453, 165, -58, 19, 
-58, 146, 204, -43, -131, 175, 185, 405, 439, 165, -48, 24, 
-53, 146, 200, -46, -126, 173, 175, 366, 414, 151, -34, 29, 
-39, 141, 180, -51, -109, 161, 151, 326, 370, 141, -24, 34, 
-29, 131, 161, -51, -95, 146, 122, 283, 326, 131, -9, 39, 
-24, 117, 141, -46, -82, 129, 102, 239, 292, 117, 0, 43, 
-24, 102, 126, -39, -75, 114, 78, 190, 239, 97, 9, 43, 
-14, 78, 92, -31, -53, 85, 48, 146, 190, 78, 14, 43, 
-14, 63, 78, -24, -46, 70, 29, 107, 151, 58, 19, 43, 
-14, 53, 68, -19, -41, 61, 14, 73, 122, 43, 19, 43, 
-9, 39, 48, -14, -29, 43, 0, 34, 87, 24, 19, 43, 
-9, 19, 29, -4, -19, 24, -14, 9, 53, 9, 19, 39, 
-9, 14, 24, -2, -17, 19, -19, 0, 39, 0, 24, 29, 
0, 14, 14, -7, -7, 14, -29, -14, 24, -4, 24, 29, 
9, 14, 4, -12, 2, 9, -34, -29, 9, -19, 24, 24, 
0, -4, -4, 2, 2, -4, -39, -39, 0, -19, 19, 19, 
-9, -19, -9, 14, 0, -14, -48, -48, -14, -29, 14, 14, 
-9, -34, -24, 21, 7, -29, -48, -48, -19, -34, 14, 9, 
-9, -39, -29, 24, 9, -34, -53, -53, -19, -39, 4, 9, 
-9, -43, -34, 26, 12, -39, -53, -58, -24, -43, 4, 9, 
-4, -43, -39, 24, 17, -41, -53, -58, -24, -48, 0, 4, 
-4, -43, -39, 24, 17, -41, -53, -58, -24, -48, 0, 4, 
-4, -43, -39, 24, 17, -41, -53, -58, -24, -48, 0, 4, 
-4, -43, -39, 24, 17, -41, -53, -58, -29, -48, 0, 4, 
0, -43, -43, 21, 21, -43, -53, -58, -29, -48, 0, 0, 
0, -39, -39, 19, 19, -39, -53, -58, -34, -48, 4, 0, 
0, -39, -39, 19, 19, -39, -53, -63, -34, -53, 4, -4, 
-4, -43, -39, 24, 17, -41, -53, -63, -34, -53, 4, -4, 
-4, -43, -39, 24, 17, -41, -53, -63, -34, -53, 4, -4, 
-9, -48, -39, 29, 14, -43, -53, -63, -34, -48, 0, -4, 
-14, -48, -34, 31, 9, -41, -53, -63, -34, -48, -4, -4, 
-14, -48, -34, 31, 9, -41, -53, -63, -34, -48, -4, -4, 
-14, -48, -34, 31, 9, -41, -53, -63, -29, -43, -4, -4, 
-9, -48, -39, 29, 14, -43, -53, -58, -24, -43, -4, -4, 
