I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
107, -336, -444, 114, 275, -390, -9, -112, -253, -234, -244, -234, 
92, -312, -405, 109, 248, -358, 19, -87, -209, -224, -214, -209, 
58, -283, -341, 112, 200, -312, 34, -87, -185, -200, -175, -170, 
4, -229, -234, 112, 119, -231, 48, -68, -126, -156, -156, -126, 
-14, -180, -165, 97, 75, -173, 68, -48, -87, -107, -122, -92, 
-29, -161, -131, 95, 51, -146, 78, -48, -73, -97, -97, -82, 
-68, -146, -78, 107, 4, -112, 87, -39, -63, -87, -82, -63, 
-92, -131, -39, 112, -26, -85, 87, -39, -43, -68, -58, -48, 
-92, -112, -19, 102, -36, -65, 97, -34, -19, -43, -43, -43, 
-92, -107, -14, 100, -39, -61, 102, -24, -19, -43, -39, -43, 
-92, -107, -14, 100, -39, -61, 107, -19, -14, -39, -39, -34, 
-97, -97, 0, 97, -48, -48, 107, -14, -4, -34, -34, -29, 
-97, -92, 4, 95, -51, -43, 112, -14, 0, -34, -34, -29, 
-97, -87, 9, 92, -53, -39, 112, -14, 4, -34, -34, -29, 
-97, -87, 9, 92, -53, -39, 117, -9, 9, -29, -29, -24, 
-97, -87, 9, 92, -53, -39, 117, -9, 14, -29, -29, -24, 
-97, -82, 14, 90, -56, -34, 122, -4, 14, -24, -29, -24, 
-97, -82, 14, 90, -56, -34, 122, -4, 14, -24, -29, -24, 
-97, -78, 19, 87, -58, -29, 126, 0, 14, -24, -29, -19, 
-97, -78, 19, 87, -58, -29, 126, 0, 19, -24, -29, -19, 
-97, -73, 24, 85, -61, -24, 131, 0, 24, -19, -29, -19, 
-97, -73, 24, 85, -61, -24, 131, 4, 19, -19, -24, -19, 
-92, -73, 19, 82, -56, -26, 136, 4, 19, -14, -24, -14, 
-92, -73, 19, 82, -56, -26, 136, 9, 19, -14, -24, -14, 
-92, -73, 19, 82, -56, -26, 141, 14, 29, -9, -24, -14, 
-92, -73, 19, 82, -56, -26, 141, 14, 39, -9, -19, -9, 
-92, -68, 24, 80, -58, -21, 146, 19, 43, -9, -19, -9, 
-92, -68, 24, 80, -58, -21, 146, 19, 43, -9, -14, -9, 
-92, -68, 24, 80, -58, -21, 146, 19, 43, -9, -14, -9, 
-92, -63, 29, 78, -61, -17, 151, 19, 43, -9, -14, -14, 
-92, -63, 29, 78, -61, -17, 151, 24, 39, -4, -14, -19, 
-87, -53, 34, 70, -61, -9, 156, 29, 48, -4, -9, -14, 
-87, -48, 39, 68, -63, -4, 156, 29, 53, 0, -9, -14, 
-82, -34, 48, 58, -65, 7, 161, 39, 58, 9, -4, -14, 
-78, -24, 53, 51, -65, 14, 161, 43, 58, 9, -4, -14, 
-78, -24, 53, 51, -65, 14, 170, 48, 63, 9, -9, -9, 
-73, -24, 48, 48, -61, 12, 175, 53, 63, 9, -14, -9, 
-68, -29, 39, 48, -53, 4, 175, 58, 73, 4, -14, -9, 
-68, -29, 39, 48, -53, 4, 185, 63, 73, 0, -14, -9, 
-68, -24, 43, 46, -56, 9, 185, 73, 73, 4, -14, -9, 
-68, -24, 43, 46, -56, 9, 185, 78, 82, 9, -9, -9, 
-63, -19, 43, 41, -53, 12, 180, 78, 82, 9, 0, -9, 
-58, -19, 39, 39, -48, 9, 180, 78, 87, 9, 4, -4, 
-53, -9, 43, 31, -48, 17, 180, 82, 82, 9, 4, -4, 
-48, -4, 43, 26, -46, 19, 185, 87, 78, 9, 4, -14, 
-34, 0, 34, 17, -34, 17, 185, 97, 82, 14, 0, -14, 
-24, 0, 24, 12, -24, 12, 175, 102, 82, 14, -4, -9, 
-19, 0, 19, 9, -19, 9, 175, 102, 82, 14, -4, 0, 
-9, 4, 14, 2, -12, 9, 170, 112, 82, 14, -4, 4, 
-4, 4, 9, 0, -7, 7, 170, 112, 78, 14, -4, 4, 
14, 4, -9, -9, 12, -2, 165, 117, 78, 14, -4, 4, 
19, 0, -19, -9, 19, -9, 161, 117, 68, 14, 0, 4, 
24, -4, -29, -9, 26, -17, 156, 122, 68, 14, 0, 9, 
24, -4, -29, -9, 26, -17, 146, 117, 58, 9, 0, 4, 
29, -4, -34, -12, 31, -19, 136, 112, 53, 4, 0, 0, 
39, 0, -39, -19, 39, -19, 122, 112, 48, 4, 4, 0, 
43, 0, -43, -21, 43, -21, 112, 112, 48, 4, 4, 4, 
53, 0, -53, -26, 53, -26, 102, 102, 34, 9, 9, 9, 
58, 0, -58, -29, 58, -29, 97, 97, 29, 14, 14, 14, 
63, -4, -68, -29, 65, -36, 87, 97, 24, 9, 14, 14, 
73, -4, -78, -34, 75, -41, 78, 97, 19, 9, 14, 14, 
82, 0, -82, -41, 82, -41, 68, 97, 14, 9, 19, 19, 
87, 4, -82, -46, 85, -39, 58, 92, 9, 9, 19, 19, 
97, 9, -87, -53, 92, -39, 43, 87, 4, 9, 19, 19, 
102, 9, -92, -56, 97, -41, 34, 82, 0, 9, 19, 24, 
107, 14, -92, -61, 100, -39, 14, 82, 0, 9, 19, 24, 
126, 14, -112, -70, 119, -48, 4, 82, 0, 9, 14, 29, 
136, 24, -112, -80, 124, -43, -9, 78, 0, 14, 19, 34, 
146, 29, -117, -87, 131, -43, -19, 78, 0, 14, 19, 43, 
146, 34, -112, -90, 129, -39, -34, 78, 0, 19, 34, 43, 
156, 39, -117, -97, 136, -39, -43, 68, 0, 24, 43, 43, 
151, 39, -112, -95, 131, -36, -53, 68, 4, 24, 48, 43, 
146, 43, -102, -95, 124, -29, -63, 63, 9, 24, 48, 43, 
141, 43, -97, -92, 119, -26, -68, 63, 0, 24, 48, 43, 
136, 48, -87, -92, 112, -19, -78, 53, -4, 14, 43, 39, 
131, 48, -82, -90, 107, -17, -82, 43, 0, 19, 43, 48, 
126, 48, -78, -87, 102, -14, -82, 34, 0, 19, 43, 48, 
112, 48, -63, -80, 87, -7, -87, 29, 0, 14, 34, 48, 
102, 48, -53, -75, 78, -2, -87, 29, 4, 9, 34, 48, 
97, 48, -48, -73, 73, 0, -87, 14, 0, 0, 34, 39, 
87, 48, -39, -68, 63, 4, -87, 9, -4, 0, 29, 34, 
78, 43, -34, -61, 56, 4, -87, 4, -4, -4, 29, 34, 
68, 43, -24, -56, 46, 9, -87, 9, -4, -9, 29, 29, 
58, 39, -19, -48, 39, 9, -82, 0, 0, -4, 19, 29, 
53, 39, -14, -46, 34, 12, -78, 4, 4, -4, 9, 29, 
43, 29, -14, -36, 29, 7, -78, 0, 4, -4, 9, 19, 
34, 29, -4, -31, 19, 12, -73, 0, 4, -4, 4, 19, 
24, 24, 0, -24, 12, 12, -73, -4, 9, 0, 0, 14, 
14, 19, 4, -17, 4, 12, -63, -4, 14, 4, 0, 9, 
14, 24, 9, -19, 2, 17, -63, -9, 14, 4, -4, 4, 
14, 34, 19, -24, -2, 26, -58, -9, 14, 4, -4, 4, 
14, 39, 24, -26, -4, 31, -58, -9, 14, 0, -4, 4, 
9, 39, 29, -24, -9, 34, -58, -9, 9, 0, -4, 9, 
4, 29, 24, -17, -9, 26, -58, -14, 14, 0, 0, 9, 
0, 24, 24, -12, -12, 24, -53, -14, 14, 0, 4, 9, 
-4, 24, 29, -9, -17, 26, -53, -14, 14, 0, 4, 9, 
-4, 24, 29, -9, -17, 26, -48, -14, 19, 0, 9, 4, 
-4, 24, 29, -9, -17, 26, -48, -9, 19, 0, 14, 4, 
-4, 24, 29, -9, -17, 26, -48, -4, 19, 0, 19, 4, 
-14, 29, 43, -7, -29, 36, -43, -4, 19, 0, 14, 4, 
-14, 29, 43, -7, -29, 36, -43, -4, 19, 0, 14, 0, 
-14, 29, 43, -7, -29, 36, -43, -4, 19, 0, 9, 0, 
-24, 29, 53, -2, -39, 41, -39, -4, 19, 0, 4, 4, 
-24, 24, 48, 0, -36, 36, -39, -9, 19, 0, 4, 9, 
-24, 24, 48, 0, -36, 36, -34, -14, 19, 0, 4, 14, 
-24, 14, 39, 4, -31, 26, -34, -14, 19, 0, 4, 14, 
-24, 0, 24, 12, -24, 12, -34, -14, 19, 0, 4, 14, 
-24, -4, 19, 14, -21, 7, -34, -14, 19, -4, 4, 9, 
-24, -4, 19, 14, -21, 7, -34, -14, 19, -9, 4, 9, 
-24, 9, 34, 7, -29, 21, -29, -14, 14, -9, 4, 9, 
-24, 29, 53, -2, -39, 41, -29, -14, 14, -9, 4, 14, 
-24, 29, 53, -2, -39, 41, -29, -14, 14, -4, 4, 9, 
-19, 29, 48, -4, -34, 39, -29, -14, 14, 0, 4, 4, 
-19, 19, 39, 0, -29, 29, -29, -14, 14, 0, 4, 4, 
-19, 14, 34, 2, -26, 24, -29, -14, 14, 0, 4, 4, 
-19, 14, 34, 2, -26, 24, -34, -14, 14, 0, 4, 4, 
-19, 14, 34, 2, -26, 24, -39, -14, 14, 4, 4, 4, 
-14, 14, 29, 0, -21, 21, -39, -14, 9, 4, 4, 4, 
-9, 19, 29, -4, -19, 24, -39, -14, 9, 4, 9, 4, 
-9, 14, 24, -2, -17, 19, -39, -14, 9, 0, 9, 4, 
-4, 19, 24, -7, -14, 21, -39, -14, 9, -4, 9, 4, 
0, 19, 19, -9, -9, 19, -39, -19, 9, -4, 4, 4, 
4, 19, 14, -12, -4, 17, -39, -19, 4, -4, 0, 4, 
4, 24, 19, -14, -7, 21, -39, -19, 4, -4, -4, 4, 
14, 24, 9, -19, 2, 17, -34, -19, 4, -4, -4, 4, 
14, 24, 9, -19, 2, 17, -34, -19, 0, -4, -4, -9, 
14, 24, 9, -19, 2, 17, -34, -19, -4, -4, -4, -4, 
14, 14, 0, -14, 7, 7, -39, -24, -9, -4, 0, -4, 
14, 9, -4, -12, 9, 2, -43, -24, -9, -4, 9, -4, 
9, 9, 0, -9, 4, 4, -43, -29, -9, -9, 9, 0, 
4, 4, 0, -4, 2, 2, -43, -34, -9, -9, 9, 4, 
4, 4, 0, -4, 2, 2, -43, -34, -14, -4, 9, 4, 
4, 0, -4, -2, 4, -2, -43, -39, -14, -4, 9, 4, 
4, 0, -4, -2, 4, -2, -39, -34, -24, -14, 4, 4, 
0, 0, 0, 0, 0, 0, -34, -39, -29, -19, 0, 4, 
-4, -4, 0, 4, -2, -2, -34, -43, -29, -14, -4, 0, 
-4, -9, -4, 7, 0, -7, -34, -43, -34, -14, -9, -4, 
-4, -14, -9, 9, 2, -12, -34, -48, -34, -19, -9, -4, 
-4, -19, -14, 12, 4, -17, -29, -48, -34, -24, -9, 0, 
-9, -19, -9, 14, 0, -14, -29, -48, -39, -24, -9, 0, 
-9, -19, -9, 14, 0, -14, -29, -48, -39, -24, -9, 0, 
-9, -19, -9, 14, 0, -14, -29, -53, -43, -29, -14, -4, 
-9, -19, -9, 14, 0, -14, -29, -53, -43, -29, -14, -4, 
-9, -19, -9, 14, 0, -14, -29, -53, -43, -29, -14, -4, 
-14, -19, -4, 17, -4, -12, -24, -58, -43, -29, -14, 0, 
-14, -24, -9, 19, -2, -17, -24, -58, -48, -29, -14, 0, 
-14, -24, -9, 19, -2, -17, -24, -58, -48, -34, -14, 0, 
-14, -24, -9, 19, -2, -17, -19, -63, -48, -34, -14, 0, 
-14, -24, -9, 19, -2, -17, -14, -63, -48, -34, -14, 0, 
-14, -24, -9, 19, -2, -17, -14, -63, -48, -34, -19, -4, 
-19, -24, -4, 21, -7, -14, -9, -63, -48, -34, -19, -9, 
-24, -29, -4, 26, -9, -17, -9, -68, -53, -34, -19, -14, 
-29, -34, -4, 31, -12, -19, -9, -73, -53, -34, -19, -14, 
-29, -34, -4, 31, -12, -19, -9, -73, -53, -39, -14, -14, 
-29, -34, -4, 31, -12, -19, -9, -73, -53, -39, -14, -14, 
-29, -39, -9, 34, -9, -24, -4, -68, -53, -39, -19, -14, 
-34, -39, -4, 36, -14, -21, 0, -63, -53, -39, -19, -14, 
-29, -34, -4, 31, -12, -19, 0, -63, -53, -39, -19, -24, 
-24, -29, -4, 26, -9, -17, 0, -63, -53, -39, -19, -14, 
-24, -29, -4, 26, -9, -17, 0, -63, -48, -39, -19, -14, 
-24, -24, 0, 24, -12, -12, 0, -58, -48, -34, -19, -14, 
-24, -24, 0, 24, -12, -12, -4, -58, -48, -29, -14, -9, 
-24, -29, -4, 26, -9, -17, -9, -58, -48, -24, -14, -9, 
-24, -29, -4, 26, -9, -17, -9, -58, -48, -24, -9, -14, 
-29, -29, 0, 29, -14, -14, -9, -58, -48, -29, -9, -19, 
-29, -29, 0, 29, -14, -14, -9, -58, -48, -29, -9, -19, 
-29, -29, 0, 29, -14, -14, -9, -58, -48, -29, -9, -19, 
-29, -29, 0, 29, -14, -14, -9, -58, -48, -29, -9, -14, 
-29, -29, 0, 29, -14, -14, -9, -58, -48, -29, -9, -9, 
-34, -29, 4, 31, -19, -12, -9, -58, -43, -29, -9, -9, 
-39, -29, 9, 34, -24, -9, -9, -58, -39, -29, -9, -9, 
-39, -29, 9, 34, -24, -9, -9, -53, -39, -29, -9, -9, 
-39, -29, 9, 34, -24, -9, -9, -48, -39, -29, -9, -9, 
-39, -24, 14, 31, -26, -4, -9, -48, -39, -24, -9, -9, 
-39, -19, 19, 29, -29, 0, -9, -48, -39, -19, -9, -9, 
-34, -19, 14, 26, -24, -2, -9, -48, -39, -19, -9, -9, 
-29, -19, 9, 24, -19, -4, -9, -48, -39, -19, -9, -9, 
-29, -19, 9, 24, -19, -4, -9, -48, -39, -19, -9, -9, 
-29, -19, 9, 24, -19, -4, -9, -48, -39, -19, -9, -9, 
-29, -19, 9, 24, -19, -4, -9, -48, -34, -19, -9, -14, 
-29, -19, 9, 24, -19, -4, -9, -48, -29, -19, -9, -19, 
-29, -19, 9, 24, -19, -4, -9, -43, -29, -19, -9, -19, 
-29, -19, 9, 24, -19, -4, -9, -39, -29, -19, -9, -19, 
-24, -14, 9, 19, -17, -2, -9, -39, -29, -14, -9, -14, 
-19, -9, 9, 14, -14, 0, -9, -39, -29, -9, -9, -9, 
-9, 0, 9, 4, -9, 4, -4, -34, -24, -4, -9, -9, 
0, 9, 9, -4, -4, 9, 0, -29, -19, 0, -9, -9, 
9, 24, 14, -17, -2, 19, 9, -19, -4, 9, 9, -4, 
19, 39, 19, -29, 0, 29, 19, -9, 9, 19, 29, 0, 
24, 63, 39, -43, -7, 51, 34, 4, 24, 29, 34, 14, 
29, 87, 58, -58, -14, 73, 48, 19, 39, 39, 39, 29, 
39, 87, 48, -63, -4, 68, 48, 19, 39, 39, 39, 29, 
43, 87, 43, -65, 0, 65, 48, 24, 39, 39, 39, 29, 
53, 92, 39, -73, 7, 65, 48, 29, 43, 39, 39, 29, 
58, 102, 43, -80, 7, 73, 48, 34, 48, 43, 48, 34, 
73, 141, 68, -107, 2, 104, 29, 34, 53, 63, 58, 48, 
87, 185, 97, -136, -4, 141, -9, 34, 68, 78, 73, 73, 
92, 209, 117, -151, -12, 163, -24, 34, 82, 97, 97, 92, 
102, 219, 117, -161, -7, 168, -48, 34, 92, 107, 112, 112, 
102, 239, 136, -170, -17, 187, -58, 24, 92, 112, 117, 117, 
102, 248, 146, -175, -21, 197, -73, 14, 87, 112, 117, 117, 
102, 248, 146, -175, -21, 197, -82, 4, 82, 112, 117, 117, 
102, 229, 126, -165, -12, 178, -92, -4, 73, 102, 117, 117, 
102, 224, 122, -163, -9, 173, -107, -9, 68, 97, 117, 117, 
112, 224, 112, -168, 0, 168, -112, -9, 63, 97, 117, 117, 
112, 224, 112, -168, 0, 168, -112, -9, 58, 97, 117, 112, 
112, 224, 112, -168, 0, 168, -112, -14, 53, 97, 117, 107, 
112, 224, 112, -168, 0, 168, -112, -14, 53, 102, 122, 107, 
107, 224, 117, -165, -4, 170, -112, -14, 48, 107, 126, 112, 
102, 229, 126, -165, -12, 178, -112, -24, 48, 107, 131, 126, 
102, 239, 136, -170, -17, 187, -107, -24, 48, 117, 136, 126, 
102, 248, 146, -175, -21, 197, -107, -24, 48, 112, 136, 126, 
92, 234, 141, -163, -24, 187, -97, -24, 48, 107, 136, 126, 
87, 214, 126, -151, -19, 170, -87, -24, 39, 97, 126, 117, 
63, 165, 102, -114, -19, 134, -78, -29, 34, 82, 107, 97, 
19, 97, 78, -58, -29, 87, -53, -29, 14, 48, 63, 58, 
-14, 53, 68, -19, -41, 61, -39, -29, 9, 34, 39, 29, 
-39, 14, 53, 12, -46, 34, -24, -29, -9, 19, 14, 14, 
-58, -29, 29, 43, -43, 0, -19, -39, -19, 0, -4, -9, 
-68, -68, 0, 68, -34, -34, -4, -39, -29, -19, -24, -29, 
-73, -82, -9, 78, -31, -46, 4, -39, -34, -39, -39, -43, 
-87, -92, -4, 90, -41, -48, 4, -39, -39, -43, -43, -48, 
-87, -97, -9, 92, -39, -53, 9, -43, -48, -48, -53, -48, 
-92, -97, -4, 95, -43, -51, 9, -43, -48, -53, -53, -53, 
-97, -102, -4, 100, -46, -53, 9, -48, -53, -53, -53, -53, 
-97, -102, -4, 100, -46, -53, 9, -48, -53, -53, -53, -53, 
-97, -107, -9, 102, -43, -58, 9, -48, -53, -48, -53, -58, 
-97, -112, -14, 104, -41, -63, 9, -53, -58, -48, -53, -63, 
-97, -112, -14, 104, -41, -63, 9, -63, -63, -48, -53, -63, 
-97, -112, -14, 104, -41, -63, 4, -63, -63, -53, -53, -63, 
-97, -112, -14, 104, -41, -63, 0, -63, -63, -58, -53, -63, 
-97, -112, -14, 104, -41, -63, 0, -58, -63, -58, -53, -63, 
-97, -117, -19, 107, -39, -68, 4, -48, -63, -58, -53, -63, 
-97, -112, -14, 104, -41, -63, 9, -48, -53, -53, -53, -63, 
-97, -102, -4, 100, -46, -53, 24, -34, -34, -43, -53, -58, 
-107, -87, 19, 97, -63, -34, 53, -4, 0, -29, -48, -58, 
-122, -73, 48, 97, -85, -12, 107, 48, 53, -4, -39, -58, 
-141, -24, 117, 82, -129, 46, 170, 112, 126, 39, -29, -58, 
-204, 9, 214, 97, -209, 112, 297, 185, 200, 53, -14, -58, 
-278, 29, 307, 124, -292, 168, 468, 283, 253, 53, -24, -63, 
-297, 39, 336, 129, -317, 187, 629, 395, 297, 43, -39, -87, 
-268, 19, 287, 124, -278, 153, 756, 536, 317, -4, -97, -146, 
-126, 82, 209, 21, -168, 146, 785, 707, 380, -4, -112, -151, 
156, 244, 87, -200, 34, 165, 702, 941, 512, 78, -68, -141, 
551, 517, -34, -534, 292, 241, 541, 1259, 732, 258, 29, -107, 
868, 780, -87, -824, 478, 346, 322, 1444, 883, 429, 131, -63, 
1058, 956, -102, -1007, 580, 427, 78, 1356, 883, 512, 224, 29, 
1049, 810, -239, -929, 644, 285, -146, 961, 692, 448, 214, 34, 
824, 302, -522, -563, 673, -109, -351, 312, 429, 302, 58, -122, 
322, -4, -326, -158, 324, -165, -473, -234, 322, 326, 58, -122, 
156, -78, -234, -39, 195, -156, -556, -263, 312, 326, 58, -102, 
-19, -234, -214, 126, 97, -224, -570, -463, -141, -29, -48, -82, 
-292, -385, -92, 339, -100, -239, -561, -893, -736, -414, -126, -29, 
-326, -326, 0, 326, -163, -163, -566, -980, -736, -419, -141, -29, 
-307, -366, -58, 336, -124, -212, -483, -849, -712, -434, -219, -102, 
-195, -390, -195, 292, 0, -292, -351, -610, -610, -390, -244, -175, 
-24, -419, -395, 222, 185, -407, -175, -322, -463, -341, -263, -253, 
63, -444, -507, 190, 285, -475, -87, -204, -409, -341, -292, -297, 
63, -468, -531, 202, 297, -500, -53, -175, -395, -341, -322, -307, 
78, -419, -497, 170, 287, -458, -19, -136, -312, -287, -283, -278, 
97, -336, -434, 119, 265, -385, 19, -92, -234, -214, -234, -244, 
82, -312, -395, 114, 239, -353, 43, -73, -209, -209, -219, -224, 
48, -283, -331, 117, 190, -307, 53, -78, -204, -190, -195, -190, 
-9, -234, -224, 122, 107, -229, 63, -63, -131, -141, -156, -151, 
-34, -190, -156, 112, 61, -173, 78, -48, -78, -87, -102, -122, 
-48, -170, -122, 109, 36, -146, 87, -48, -63, -78, -78, -102, 
-87, -156, -68, 122, -9, -112, 97, -39, -53, -68, -63, -73, 
-112, -141, -29, 126, -41, -85, 97, -39, -34, -48, -43, -58, 
-112, -122, -9, 117, -51, -65, 107, -34, -9, -24, -34, -53, 
-107, -117, -9, 112, -48, -63, 112, -24, -14, -24, -29, -53, 
-102, -117, -14, 109, -43, -65, 117, -19, -14, -19, -29, -43, 
-107, -107, 0, 107, -53, -53, 112, -14, -4, -14, -24, -39, 
-107, -102, 4, 104, -56, -48, 112, -14, 0, -14, -24, -39, 
-107, -97, 9, 102, -58, -43, 112, -19, 0, -14, -24, -39, 
-107, -97, 9, 102, -58, -43, 117, -19, 0, -9, -19, -34, 
-107, -97, 9, 102, -58, -43, 117, -19, 4, -9, -19, -34, 
-107, -92, 14, 100, -61, -39, 122, -14, 4, -4, -19, -34, 
-107, -87, 19, 97, -63, -34, 122, -14, 9, -4, -24, -39, 
-107, -78, 29, 92, -68, -24, 126, -9, 14, -4, -29, -39, 
-107, -78, 29, 92, -68, -24, 126, -9, 19, -9, -29, -39, 
-107, -73, 34, 90, -70, -19, 131, -9, 24, -9, -29, -39, 
-107, -78, 29, 92, -68, -24, 131, -4, 24, -9, -19, -39, 
-102, -82, 19, 92, -61, -31, 136, -4, 29, -4, -14, -34, 
-102, -82, 19, 92, -61, -31, 136, 0, 29, -4, -14, -34, 
-102, -82, 19, 92, -61, -31, 141, 4, 39, 0, -14, -34, 
-102, -82, 19, 92, -61, -31, 141, 4, 43, 0, -9, -29, 
-102, -78, 24, 90, -63, -26, 146, 9, 43, 0, -9, -29, 
-97, -73, 24, 85, -61, -24, 146, 9, 43, 0, -4, -29, 
-92, -68, 24, 80, -58, -21, 146, 9, 43, 0, -4, -29, 
-92, -63, 29, 78, -61, -17, 151, 9, 48, 0, -4, -29, 
-92, -63, 29, 78, -61, -17, 151, 14, 48, 4, -4, -29, 
-92, -48, 43, 70, -68, -2, 156, 19, 53, 4, 14, -19, 
-97, -39, 58, 68, -78, 9, 156, 19, 53, 9, 29, -14, 
-92, -29, 63, 61, -78, 17, 156, 29, 58, 19, 24, -14, 
-87, -24, 63, 56, -75, 19, 151, 34, 58, 19, 14, -14, 
-92, -29, 63, 61, -78, 17, 161, 39, 68, 24, 14, -9, 
-92, -34, 58, 63, -75, 12, 165, 43, 73, 29, 14, -9, 
-87, -34, 53, 61, -70, 9, 170, 48, 82, 29, 14, -9, 
-87, -29, 58, 58, -73, 14, 185, 53, 82, 29, 14, -9, 
-82, -24, 58, 53, -70, 17, 185, 58, 78, 29, 9, -9, 
-78, -24, 53, 51, -65, 14, 185, 58, 82, 29, 9, -9, 
-73, -19, 53, 46, -63, 17, 185, 63, 82, 29, 9, -9, 
-68, -19, 48, 43, -58, 14, 190, 68, 87, 29, 4, -4, 
-63, -14, 48, 39, -56, 17, 190, 73, 92, 29, 4, -4, 
-58, -14, 43, 36, -51, 14, 195, 78, 97, 29, 4, -14, 
-48, 0, 48, 24, -48, 24, 195, 82, 102, 34, 9, -14, 
-43, 9, 53, 17, -48, 31, 185, 82, 102, 34, 14, -9, 
-39, 14, 53, 12, -46, 34, 185, 82, 102, 39, 19, -4, 
-29, 24, 53, 2, -41, 39, 180, 92, 102, 43, 24, -4, 
-29, 24, 53, 2, -41, 39, 175, 87, 97, 43, 24, -4, 
-14, 24, 39, -4, -26, 31, 165, 87, 97, 43, 24, -4, 
-9, 14, 24, -2, -17, 19, 161, 87, 82, 39, 24, -4, 
-4, 4, 9, 0, -7, 7, 156, 92, 78, 34, 19, 0, 
0, 4, 4, -2, -2, 4, 151, 92, 68, 34, 19, 0, 
9, 4, -4, -7, 7, 0, 146, 92, 63, 34, 19, 0, 
24, 9, -14, -17, 19, -2, 131, 92, 58, 34, 24, 0, 
34, 9, -24, -21, 29, -7, 122, 92, 58, 34, 24, 4, 
43, 9, -34, -26, 39, -12, 112, 87, 53, 39, 24, 4, 
48, 9, -39, -29, 43, -14, 107, 87, 58, 43, 24, 4, 
48, 4, -43, -26, 46, -19, 102, 87, 53, 39, 19, 4, 
53, 4, -48, -29, 51, -21, 97, 87, 48, 39, 14, 4, 
63, 4, -58, -34, 61, -26, 87, 87, 48, 39, 19, 9, 
68, 4, -63, -36, 65, -29, 78, 82, 48, 39, 19, 9, 
78, 14, -63, -46, 70, -24, 58, 82, 43, 39, 29, 14, 
82, 19, -63, -51, 73, -21, 43, 82, 39, 39, 39, 24, 
87, 24, -63, -56, 75, -19, 24, 82, 39, 39, 43, 24, 
107, 24, -82, -65, 95, -29, 14, 82, 39, 39, 43, 29, 
117, 34, -82, -75, 100, -24, 4, 82, 39, 48, 43, 24, 
126, 39, -87, -82, 107, -24, 0, 87, 39, 53, 39, 24, 
126, 34, -92, -80, 109, -29, -14, 92, 39, 58, 43, 24, 
136, 29, -107, -82, 122, -39, -24, 87, 39, 63, 43, 24, 
136, 29, -107, -82, 122, -39, -39, 87, 39, 63, 48, 24, 
136, 34, -102, -85, 119, -34, -53, 82, 39, 63, 48, 24, 
141, 39, -102, -90, 122, -31, -58, 82, 29, 63, 53, 29, 
146, 48, -97, -97, 122, -24, -68, 73, 24, 53, 53, 29, 
141, 53, -87, -97, 114, -17, -73, 63, 24, 53, 53, 39, 
136, 58, -78, -97, 107, -9, -73, 53, 19, 48, 53, 39, 
122, 58, -63, -90, 92, -2, -78, 48, 14, 43, 43, 39, 
112, 58, -53, -85, 82, 2, -78, 48, 14, 39, 43, 39, 
107, 53, -53, -80, 80, 0, -78, 39, 9, 29, 39, 34, 
97, 48, -48, -73, 73, 0, -78, 39, 4, 29, 29, 34, 
87, 43, -43, -65, 65, 0, -73, 29, 4, 24, 29, 34, 
78, 43, -34, -61, 56, 4, -68, 29, 4, 19, 29, 29, 
63, 39, -24, -51, 43, 7, -68, 14, 0, 14, 24, 29, 
53, 39, -14, -46, 34, 12, -68, 14, -4, 4, 19, 29, 
43, 29, -14, -36, 29, 7, -68, 9, -4, 0, 14, 14, 
34, 29, -4, -31, 19, 12, -63, 9, -4, -4, 4, 9, 
29, 24, -4, -26, 17, 9, -63, 4, -4, -4, 0, 4, 
24, 19, -4, -21, 14, 7, -53, 4, -4, -4, 0, 0, 
19, 9, -9, -14, 14, 0, -53, 0, -4, -4, -4, -4, 
14, 4, -9, -9, 12, -2, -48, 0, -4, -4, -4, -4, 
14, 9, -4, -12, 9, 2, -48, 0, 0, -9, -4, -4, 
9, 9, 0, -9, 4, 4, -48, 0, 0, -9, -4, 0, 
4, 9, 4, -7, 0, 7, -48, -4, 4, -9, 0, 0, 
0, 14, 14, -7, -7, 14, -43, -4, 4, -9, 4, 0, 
-4, 14, 19, -4, -12, 17, -48, -4, 4, -9, 4, 4, 
-4, 14, 19, -4, -12, 17, -48, -4, 9, -9, 9, 4, 
-4, 9, 14, -2, -9, 12, -48, -4, 4, -9, 9, 4, 
-4, 4, 9, 0, -7, 7, -48, -4, 0, -9, 9, 4, 
-14, 4, 19, 4, -17, 12, -43, -4, 0, -9, 0, 0, 
-14, 0, 14, 7, -14, 7, -43, -4, 0, -9, -4, -9, 
-14, 0, 14, 7, -14, 7, -43, -4, 4, -9, -4, -9, 
-24, 0, 24, 12, -24, 12, -39, -4, 9, -9, -4, -4, 
-24, 0, 24, 12, -24, 12, -39, -4, 9, -9, 0, -4, 
-24, 4, 29, 9, -26, 17, -34, -4, 9, -9, 4, -4, 
-24, 9, 34, 7, -29, 21, -34, -4, 9, -9, 4, -4, 
-24, 9, 34, 7, -29, 21, -34, -4, 9, -9, 4, -4, 
-24, 4, 29, 9, -26, 17, -34, -4, 9, -9, 0, -9, 
-24, 4, 29, 9, -26, 17, -34, -4, 9, -9, -4, -9, 
-19, 4, 24, 7, -21, 14, -29, -4, 4, -9, -4, -4, 
-14, 9, 24, 2, -19, 17, -29, -4, 4, -9, -4, 4, 
